County Name,Year,Income Per Capita($)
"Lipscomb, TX",2015,"50,217"
"Live Oak, TX",2015,"36,429"
"Llano, TX",2015,"45,126"
"Loving, TX",2015,"31,479"
"Lubbock, TX",2015,"39,633"
"Lynn, TX",2015,"35,503"
"McCulloch, TX",2015,"36,351"
"McLennan, TX",2015,"37,599"
"McMullen, TX",2015,"100,483"
"Madison, TX",2015,"30,488"
"Marion, TX",2015,"35,131"
"Martin, TX",2015,"49,242"
"Mason, TX",2015,"42,213"
"Matagorda, TX",2015,"40,038"
"Maverick, TX",2015,"27,735"
"Medina, TX",2015,"36,572"
"Menard, TX",2015,"37,976"
"Midland, TX",2015,"89,846"
"Milam, TX",2015,"36,949"
"Mills, TX",2015,"38,129"
"Mitchell, TX",2015,"30,536"
"Montague, TX",2015,"41,580"
"Montgomery, TX",2015,"59,454"
"Moore, TX",2015,"41,471"
"Morris, TX",2015,"42,336"
"Motley, TX",2015,"31,697"
"Nacogdoches, TX",2015,"35,137"
"Navarro, TX",2015,"35,339"
"Newton, TX",2015,"30,152"
"Nolan, TX",2015,"38,636"
"Nueces, TX",2015,"42,515"
"Ochiltree, TX",2015,"65,463"
"Oldham, TX",2015,"58,735"
"Orange, TX",2015,"41,777"
"Palo Pinto, TX",2015,"36,622"
"Panola, TX",2015,"41,467"
"Parker, TX",2015,"49,303"
"Parmer, TX",2015,"59,594"
"Pecos, TX",2015,"32,944"
"Polk, TX",2015,"37,792"
"Potter, TX",2015,"40,405"
"Presidio, TX",2015,"39,099"
"Rains, TX",2015,"31,761"
"Randall, TX",2015,"45,666"
"Reagan, TX",2015,"43,089"
"Real, TX",2015,"34,892"
"Red River, TX",2015,"36,856"
"Reeves, TX",2015,"31,026"
"Refugio, TX",2015,"43,224"
"Roberts, TX",2015,"43,980"
"Robertson, TX",2015,"39,733"
"Rockwall, TX",2015,"54,801"
"Runnels, TX",2015,"38,562"
"Rusk, TX",2015,"35,466"
"Sabine, TX",2015,"33,591"
"San Augustine, TX",2015,"35,988"
"San Jacinto, TX",2015,"32,196"
"San Patricio, TX",2015,"41,760"
"San Saba, TX",2015,"33,974"
"Schleicher, TX",2015,"42,831"
"Scurry, TX",2015,"44,529"
"Shackelford, TX",2015,"107,002"
"Shelby, TX",2015,"39,768"
"Sherman, TX",2015,"83,502"
"Smith, TX",2015,"47,364"
"Somervell, TX",2015,"41,887"
"Starr, TX",2015,"24,653"
"Stephens, TX",2015,"43,172"
"Sterling, TX",2015,"53,507"
"Stonewall, TX",2015,"53,151"
"Sutton, TX",2015,"64,439"
"Swisher, TX",2015,"47,091"
"Tarrant, TX",2015,"47,522"
"Taylor, TX",2015,"42,749"
"Terrell, TX",2015,"49,223"
"Terry, TX",2015,"30,960"
"Throckmorton, TX",2015,"42,953"
"Titus, TX",2015,"33,156"
"Tom Green, TX",2015,"42,767"
"Travis, TX",2015,"58,239"
"Trinity, TX",2015,"32,659"
"Tyler, TX",2015,"31,051"
"Upshur, TX",2015,"35,599"
"Upton, TX",2015,"45,719"
"Uvalde, TX",2015,"38,183"
"Val Verde, TX",2015,"34,136"
"Van Zandt, TX",2015,"34,971"
"Victoria, TX",2015,"44,900"
"Walker, TX",2015,"26,379"
"Waller, TX",2015,"36,582"
"Ward, TX",2015,"41,306"
"Washington, TX",2015,"49,152"
"Webb, TX",2015,"29,496"
"Wharton, TX",2015,"41,117"
"Wheeler, TX",2015,"42,061"
"Wichita, TX",2015,"40,516"
"Wilbarger, TX",2015,"37,663"
"Willacy, TX",2015,"25,932"
"Williamson, TX",2015,"45,079"
"Wilson, TX",2015,"41,342"
"Winkler, TX",2015,"40,149"
"Wise, TX",2015,"40,869"
"Wood, TX",2015,"36,586"
"Yoakum, TX",2015,"39,511"
"Young, TX",2015,"48,926"
"Zapata, TX",2015,"29,213"
"Zavala, TX",2015,"26,814"
"Beaver, UT",2015,"30,850"
"Box Elder, UT",2015,"33,718"
"Cache, UT",2015,"34,456"
"Carbon, UT",2015,"35,202"
"Daggett, UT",2015,"38,793"
"Davis, UT",2015,"40,789"
"Duchesne, UT",2015,"35,676"
"Emery, UT",2015,"29,463"
"Garfield, UT",2015,"34,189"
"Grand, UT",2015,"42,997"
"Iron, UT",2015,"29,063"
"Juab, UT",2015,"32,557"
"Kane, UT",2015,"37,427"
"Millard, UT",2015,"35,372"
"Morgan, UT",2015,"45,747"
"Piute, UT",2015,"29,323"
"Rich, UT",2015,"39,110"
"Salt Lake, UT",2015,"46,538"
"San Juan, UT",2015,"23,727"
"Sanpete, UT",2015,"28,512"
"Sevier, UT",2015,"29,927"
"Summit, UT",2015,"112,627"
"Tooele, UT",2015,"32,903"
"Uintah, UT",2015,"30,715"
"Utah, UT",2015,"35,683"
"Wasatch, UT",2015,"42,985"
"Washington, UT",2015,"33,039"
"Wayne, UT",2015,"32,761"
"Weber, UT",2015,"37,029"
"Addison, VT",2015,"46,301"
"Bennington, VT",2015,"49,010"
"Caledonia, VT",2015,"38,287"
"Chittenden, VT",2015,"56,172"
"Essex, VT",2015,"33,794"
"Franklin, VT",2015,"42,006"
"Grand Isle, VT",2015,"53,899"
"Lamoille, VT",2015,"49,094"
"Orange, VT",2015,"43,358"
"Orleans, VT",2015,"40,607"
"Rutland, VT",2015,"47,995"
"Washington, VT",2015,"54,654"
"Windham, VT",2015,"47,831"
"Windsor, VT",2015,"52,679"
"Accomack, VA",2015,"38,946"
"Amelia, VA",2015,"42,174"
"Amherst, VA",2015,"34,336"
"Appomattox, VA",2015,"35,570"
"Arlington, VA",2015,"86,829"
"Bath, VA",2015,"54,710"
"Bedford, VA*",2015,"42,688"
"Bland, VA",2015,"33,242"
"Botetourt, VA",2015,"46,959"
"Brunswick, VA",2015,"30,374"
"Buchanan, VA",2015,"32,002"
"Buckingham, VA",2015,"28,278"
"Caroline, VA",2015,"41,613"
"Charles City, VA",2015,"41,204"
"Charlotte, VA",2015,"33,225"
"Chesterfield, VA",2015,"49,559"
"Clarke, VA",2015,"59,329"
"Craig, VA",2015,"36,189"
"Culpeper, VA",2015,"42,353"
"Cumberland, VA",2015,"35,441"
"Dickenson, VA",2015,"30,003"
"Essex, VA",2015,"38,635"
"Fauquier, VA",2015,"64,057"
"Floyd, VA",2015,"35,577"
"Fluvanna, VA",2015,"40,605"
"Franklin, VA",2015,"37,713"
"Giles, VA",2015,"36,943"
"Gloucester, VA",2015,"45,568"
"Goochland, VA",2015,"89,509"
"Grayson, VA",2015,"29,901"
"Greene, VA",2015,"40,398"
"Halifax, VA",2015,"33,720"
"Hanover, VA",2015,"55,434"
"Henrico, VA",2015,"59,999"
"Highland, VA",2015,"43,698"
"Isle of Wight, VA",2015,"50,998"
"King and Queen, VA",2015,"38,640"
"King George, VA",2015,"52,657"
"King William, VA",2015,"41,170"
"Lancaster, VA",2015,"52,560"
"Lee, VA",2015,"27,713"
"Loudoun, VA",2015,"70,750"
"Louisa, VA",2015,"39,171"
"Lunenburg, VA",2015,"30,786"
"Madison, VA",2015,"47,588"
"Mathews, VA",2015,"51,446"
"Mecklenburg, VA",2015,"34,297"
"Middlesex, VA",2015,"45,545"
"Nelson, VA",2015,"46,055"
"New Kent, VA",2015,"67,577"
"Northampton, VA",2015,"42,862"
"Northumberland, VA",2015,"46,228"
"Nottoway, VA",2015,"32,459"
"Orange, VA",2015,"45,080"
"Page, VA",2015,"35,844"
"Patrick, VA",2015,"31,611"
"Powhatan, VA",2015,"50,375"
"Prince Edward, VA",2015,"28,687"
"Pulaski, VA",2015,"37,398"
"Rappahannock, VA",2015,"57,858"
"Richmond, VA",2015,"33,897"
"Russell, VA",2015,"30,976"
"Scott, VA",2015,"31,046"
"Shenandoah, VA",2015,"41,291"
"Smyth, VA",2015,"34,869"
"Stafford, VA",2015,"50,850"
"Surry, VA",2015,"41,149"
"Sussex, VA",2015,"28,622"
"Tazewell, VA",2015,"34,763"
"Warren, VA",2015,"42,457"
"Westmoreland, VA",2015,"39,189"
"Wythe, VA",2015,"32,979"
"Alexandria (Independent City), VA",2015,"82,860"
"Chesapeake (Independent City), VA",2015,"47,166"
"Hampton (Independent City), VA",2015,"40,736"
"Newport News (Independent City), VA",2015,"40,765"
"Norfolk (Independent City), VA",2015,"38,669"
"Portsmouth (Independent City), VA",2015,"38,447"
"Richmond (Independent City), VA",2015,"51,502"
"Roanoke (Independent City), VA",2015,"41,885"
"Suffolk (Independent City), VA",2015,"48,214"
"Virginia Beach (Independent City), VA",2015,"53,130"
"Albemarle + Charlottesville, VA*",2015,"63,019"
"Alleghany + Covington, VA*",2015,"36,601"
"Augusta, Staunton + Waynesboro, VA*",2015,"40,876"
"Campbell + Lynchburg, VA*",2015,"35,902"
"Carroll + Galax, VA*",2015,"33,227"
"Dinwiddie, Colonial Heights + Petersburg, VA*",2015,"38,158"
"Fairfax, Fairfax City + Falls Church, VA*",2015,"76,185"
"Frederick + Winchester, VA*",2015,"45,785"
"Greensville + Emporia, VA*",2015,"28,847"
"Henry + Martinsville, VA*",2015,"36,198"
"James City + Williamsburg, VA*",2015,"60,571"
"Montgomery + Radford, VA*",2015,"34,176"
"Pittsylvania + Danville, VA*",2015,"35,101"
"Prince George + Hopewell, VA*",2015,"35,939"
"Prince William, Manassas + Manassas Park, VA*",2015,"50,355"
"Roanoke + Salem, VA*",2015,"49,161"
"Rockbridge, Buena Vista + Lexington, VA*",2015,"37,735"
"Rockingham + Harrisonburg, VA*",2015,"36,833"
"Southampton + Franklin, VA*",2015,"37,258"
"Spotsylvania + Fredericksburg, VA*",2015,"46,446"
"Washington + Bristol, VA*",2015,"37,853"
"Wise + Norton, VA*",2015,"30,984"
"York + Poquoson, VA*",2015,"54,349"
"Adams, WA",2015,"44,010"
"Asotin, WA",2015,"41,942"
"Benton, WA",2015,"44,546"
"Chelan, WA",2015,"47,723"
"Clallam, WA",2015,"41,515"
"Clark, WA",2015,"46,686"
"Columbia, WA",2015,"48,470"
"Cowlitz, WA",2015,"41,128"
"Douglas, WA",2015,"37,077"
"Ferry, WA",2015,"34,843"
"Franklin, WA",2015,"35,167"
"Garfield, WA",2015,"43,426"
"Grant, WA",2015,"38,290"
"Grays Harbor, WA",2015,"35,949"
"Island, WA",2015,"49,707"
"Jefferson, WA",2015,"46,261"
"King, WA",2015,"76,122"
"Kitsap, WA",2015,"48,816"
"Kittitas, WA",2015,"38,562"
"Klickitat, WA",2015,"42,617"
"Lewis, WA",2015,"38,855"
"Lincoln, WA",2015,"47,047"
"Mason, WA",2015,"37,777"
"Okanogan, WA",2015,"39,017"
"Pacific, WA",2015,"38,248"
"Pend Oreille, WA",2015,"36,680"
"Pierce, WA",2015,"45,774"
"San Juan, WA",2015,"70,394"
"Skagit, WA",2015,"46,344"
"Skamania, WA",2015,"40,071"
"Snohomish, WA",2015,"48,552"
"Spokane, WA",2015,"41,681"
"Stevens, WA",2015,"35,761"
"Thurston, WA",2015,"45,782"
"Wahkiakum, WA",2015,"39,180"
"Walla Walla, WA",2015,"41,663"
"Whatcom, WA",2015,"43,991"
"Whitman, WA",2015,"36,473"
"Yakima, WA",2015,"39,322"
"Barbour, WV",2015,"28,838"
"Berkeley, WV",2015,"37,414"
"Boone, WV",2015,"30,849"
"Braxton, WV",2015,"30,412"
"Brooke, WV",2015,"37,986"
"Cabell, WV",2015,"38,497"
"Calhoun, WV",2015,"27,862"
"Clay, WV",2015,"29,032"
"Doddridge, WV",2015,"24,860"
"Fayette, WV",2015,"31,852"
"Gilmer, WV",2015,"27,588"
"Grant, WV",2015,"33,618"
"Greenbrier, WV",2015,"35,879"
"Hampshire, WV",2015,"31,657"
"Hancock, WV",2015,"38,147"
"Hardy, WV",2015,"30,453"
"Harrison, WV",2015,"43,472"
"Jackson, WV",2015,"34,394"
"Jefferson, WV",2015,"45,133"
"Kanawha, WV",2015,"44,127"
"Lewis, WV",2015,"36,816"
"Lincoln, WV",2015,"27,673"
"Logan, WV",2015,"32,961"
"McDowell, WV",2015,"27,801"
"Marion, WV",2015,"38,716"
"Marshall, WV",2015,"35,776"
"Mason, WV",2015,"30,036"
"Mercer, WV",2015,"34,539"
"Mineral, WV",2015,"35,950"
"Mingo, WV",2015,"29,612"
"Monongalia, WV",2015,"41,091"
"Monroe, WV",2015,"28,717"
"Morgan, WV",2015,"31,849"
"Nicholas, WV",2015,"32,137"
"Ohio, WV",2015,"48,740"
"Pendleton, WV",2015,"33,211"
"Pleasants, WV",2015,"39,817"
"Pocahontas, WV",2015,"35,114"
"Preston, WV",2015,"33,272"
"Putnam, WV",2015,"42,537"
"Raleigh, WV",2015,"36,799"
"Randolph, WV",2015,"33,832"
"Ritchie, WV",2015,"32,692"
"Roane, WV",2015,"30,682"
"Summers, WV",2015,"30,417"
"Taylor, WV",2015,"35,225"
"Tucker, WV",2015,"37,291"
"Tyler, WV",2015,"32,514"
"Upshur, WV",2015,"31,302"
"Wayne, WV",2015,"29,874"
"Webster, WV",2015,"27,166"
"Wetzel, WV",2015,"31,115"
"Wirt, WV",2015,"29,598"
"Wood, WV",2015,"38,627"
"Wyoming, WV",2015,"28,553"
"Adams, WI",2015,"36,293"
"Ashland, WI",2015,"36,834"
"Barron, WI",2015,"44,757"
"Bayfield, WI",2015,"42,415"
"Brown, WI",2015,"47,923"
"Buffalo, WI",2015,"42,527"
"Burnett, WI",2015,"39,674"
"Calumet, WI",2015,"45,282"
"Chippewa, WI",2015,"41,973"
"Clark, WI",2015,"37,675"
"Columbia, WI",2015,"46,116"
"Crawford, WI",2015,"38,321"
"Dane, WI",2015,"54,947"
"Dodge, WI",2015,"41,257"
"Door, WI",2015,"56,008"
"Douglas, WI",2015,"39,205"
"Dunn, WI",2015,"36,747"
"Eau Claire, WI",2015,"43,781"
"Florence, WI",2015,"53,699"
"Fond du Lac, WI",2015,"43,787"
"Forest, WI",2015,"37,658"
"Grant, WI",2015,"39,759"
"Green, WI",2015,"46,807"
"Green Lake, WI",2015,"44,047"
"Iowa, WI",2015,"44,555"
"Iron, WI",2015,"44,836"
"Jackson, WI",2015,"41,374"
"Jefferson, WI",2015,"41,650"
"Juneau, WI",2015,"35,076"
"Kenosha, WI",2015,"42,148"
"Kewaunee, WI",2015,"44,523"
"La Crosse, WI",2015,"45,128"
"Lafayette, WI",2015,"42,335"
"Langlade, WI",2015,"41,037"
"Lincoln, WI",2015,"41,208"
"Manitowoc, WI",2015,"44,575"
"Marathon, WI",2015,"45,079"
"Marinette, WI",2015,"40,430"
"Marquette, WI",2015,"37,650"
"Menominee, WI*",2015,"29,621"
"Milwaukee, WI",2015,"43,435"
"Monroe, WI",2015,"37,720"
"Oconto, WI",2015,"41,996"
"Oneida, WI",2015,"46,159"
"Outagamie, WI",2015,"46,502"
"Ozaukee, WI",2015,"74,610"
"Pepin, WI",2015,"44,561"
"Pierce, WI",2015,"43,610"
"Polk, WI",2015,"42,800"
"Portage, WI",2015,"41,355"
"Price, WI",2015,"42,622"
"Racine, WI",2015,"44,758"
"Richland, WI",2015,"39,604"
"Rock, WI",2015,"40,098"
"Rusk, WI",2015,"40,886"
"St. Croix, WI",2015,"49,398"
"Sauk, WI",2015,"44,225"
"Sawyer, WI",2015,"41,749"
"Shawano, WI*",2015,"38,464"
"Sheboygan, WI",2015,"47,022"
"Taylor, WI",2015,"37,957"
"Trempealeau, WI",2015,"41,847"
"Vernon, WI",2015,"37,601"
"Vilas, WI",2015,"48,101"
"Walworth, WI",2015,"44,023"
"Washburn, WI",2015,"43,626"
"Washington, WI",2015,"52,010"
"Waukesha, WI",2015,"65,272"
"Waupaca, WI",2015,"42,454"
"Waushara, WI",2015,"38,544"
"Winnebago, WI",2015,"43,470"
"Wood, WI",2015,"42,767"
"Albany, WY",2015,"39,954"
"Big Horn, WY",2015,"37,165"
"Campbell, WY",2015,"52,952"
"Carbon, WY",2015,"51,617"
"Converse, WY",2015,"52,136"
"Crook, WY",2015,"44,747"
"Fremont, WY",2015,"42,239"
"Goshen, WY",2015,"41,606"
"Hot Springs, WY",2015,"53,734"
"Johnson, WY",2015,"50,031"
"Laramie, WY",2015,"49,731"
"Lincoln, WY",2015,"37,385"
"Natrona, WY",2015,"73,239"
"Niobrara, WY",2015,"44,942"
"Park, WY",2015,"52,334"
"Platte, WY",2015,"47,312"
"Sheridan, WY",2015,"52,098"
"Sublette, WY",2015,"50,896"
"Sweetwater, WY",2015,"49,291"
"Teton, WY",2015,"202,833"
"Uinta, WY",2015,"38,887"
"Washakie, WY",2015,"44,356"
"Weston, WY",2015,"47,535"
"Autauga, AL",2016,"39,561"
"Baldwin, AL",2016,"42,907"
"Barbour, AL",2016,"31,595"
"Bibb, AL",2016,"28,799"
"Blount, AL",2016,"32,389"
"Bullock, AL",2016,"26,655"
"Butler, AL",2016,"33,501"
"Calhoun, AL",2016,"34,774"
"Chambers, AL",2016,"32,470"
"Cherokee, AL",2016,"32,826"
"Chilton, AL",2016,"32,204"
"Choctaw, AL",2016,"35,676"
"Clarke, AL",2016,"34,436"
"Clay, AL",2016,"31,149"
"Cleburne, AL",2016,"33,708"
"Coffee, AL",2016,"40,386"
"Colbert, AL",2016,"36,289"
"Conecuh, AL",2016,"30,308"
"Coosa, AL",2016,"29,174"
"Covington, AL",2016,"33,014"
"Crenshaw, AL",2016,"34,405"
"Cullman, AL",2016,"36,649"
"Dale, AL",2016,"34,492"
"Dallas, AL",2016,"33,454"
"DeKalb, AL",2016,"29,446"
"Elmore, AL",2016,"39,587"
"Escambia, AL",2016,"30,404"
"Etowah, AL",2016,"34,792"
"Fayette, AL",2016,"32,533"
"Franklin, AL",2016,"30,940"
"Geneva, AL",2016,"32,619"
"Greene, AL",2016,"30,737"
"Hale, AL",2016,"34,900"
"Henry, AL",2016,"37,657"
"Houston, AL",2016,"39,459"
"Jackson, AL",2016,"34,198"
"Jefferson, AL",2016,"49,573"
"Lamar, AL",2016,"31,863"
"Lauderdale, AL",2016,"35,202"
"Lawrence, AL",2016,"31,129"
"Lee, AL",2016,"35,690"
"Limestone, AL",2016,"39,102"
"Lowndes, AL",2016,"37,050"
"Macon, AL",2016,"30,568"
"Madison, AL",2016,"48,026"
"Marengo, AL",2016,"36,650"
"Marion, AL",2016,"30,458"
"Marshall, AL",2016,"33,700"
"Mobile, AL",2016,"36,025"
"Monroe, AL",2016,"31,259"
"Montgomery, AL",2016,"41,388"
"Morgan, AL",2016,"37,173"
"Perry, AL",2016,"29,030"
"Pickens, AL",2016,"30,412"
"Pike, AL",2016,"34,842"
"Randolph, AL",2016,"30,268"
"Russell, AL",2016,"30,700"
"St. Clair, AL",2016,"35,766"
"Shelby, AL",2016,"50,650"
"Sumter, AL",2016,"30,848"
"Talladega, AL",2016,"32,487"
"Tallapoosa, AL",2016,"38,205"
"Tuscaloosa, AL",2016,"36,143"
"Walker, AL",2016,"37,030"
"Washington, AL",2016,"34,371"
"Wilcox, AL",2016,"30,247"
"Winston, AL",2016,"31,995"
"Aleutians East Borough, AK*",2016,"57,255"
"Aleutians West Census Area, AK*",2016,"55,302"
"Anchorage Municipality, AK",2016,"62,172"
"Bethel Census Area, AK*",2016,"41,168"
"Bristol Bay Borough, AK",2016,"119,915"
"Denali Borough, AK*",2016,"76,113"
"Dillingham Census Area, AK*",2016,"55,471"
"Fairbanks North Star Borough, AK",2016,"52,803"
"Haines Borough, AK",2016,"57,423"
"Hoonah-Angoon Census Area, AK*",2016,"54,863"
"Juneau City and Borough, AK",2016,"63,779"
"Kenai Peninsula Borough, AK",2016,"49,544"
"Ketchikan Gateway Borough, AK*",2016,"64,229"
"Kodiak Island Borough, AK",2016,"57,840"
"Kusilvak Census Area, AK*",2016,"29,979"
"Lake and Peninsula Borough, AK*",2016,"54,510"
"Matanuska-Susitna Borough, AK",2016,"44,520"
"Nome Census Area, AK*",2016,"48,001"
"North Slope Borough, AK",2016,"89,281"
"Northwest Arctic Borough, AK",2016,"43,886"
"Petersburg Borough, AK*",2016,"64,029"
"Prince of Wales-Hyder Census Area, AK*",2016,"39,834"
"Sitka City and Borough, AK",2016,"63,572"
"Skagway Municipality, AK*",2016,"74,760"
"Southeast Fairbanks Census Area, AK*",2016,"46,700"
"Valdez-Cordova Census Area, AK*",2016,"57,309"
"Wrangell City and Borough, AK*",2016,"44,956"
"Yakutat City and Borough, AK*",2016,"54,406"
"Yukon-Koyukuk Census Area, AK*",2016,"53,871"
"Apache, AZ",2016,"31,417"
"Cochise, AZ",2016,"37,621"
"Coconino, AZ",2016,"44,279"
"Gila, AZ",2016,"36,286"
"Graham, AZ",2016,"29,460"
"Greenlee, AZ",2016,"33,892"
"La Paz, AZ*",2016,"29,596"
"Maricopa, AZ",2016,"43,825"
"Mohave, AZ",2016,"30,286"
"Navajo, AZ",2016,"29,677"
"Pima, AZ",2016,"39,904"
"Pinal, AZ",2016,"28,535"
"Santa Cruz, AZ",2016,"34,828"
"Yavapai, AZ",2016,"36,511"
"Yuma, AZ*",2016,"33,141"
"Arkansas, AR",2016,"43,755"
"Ashley, AR",2016,"32,742"
"Baxter, AR",2016,"34,516"
"Benton, AR",2016,"82,031"
"Boone, AR",2016,"33,439"
"Bradley, AR",2016,"36,251"
"Calhoun, AR",2016,"32,632"
"Carroll, AR",2016,"31,170"
"Chicot, AR",2016,"34,429"
"Clark, AR",2016,"33,226"
"Clay, AR",2016,"30,994"
"Cleburne, AR",2016,"35,135"
"Cleveland, AR",2016,"36,239"
"Columbia, AR",2016,"34,418"
"Conway, AR",2016,"35,872"
"Craighead, AR",2016,"35,490"
"Crawford, AR",2016,"31,344"
"Crittenden, AR",2016,"34,692"
"Cross, AR",2016,"32,928"
"Dallas, AR",2016,"31,946"
"Desha, AR",2016,"35,934"
"Drew, AR",2016,"34,408"
"Faulkner, AR",2016,"35,446"
"Franklin, AR",2016,"31,816"
"Fulton, AR",2016,"27,000"
"Garland, AR",2016,"37,226"
"Grant, AR",2016,"36,261"
"Greene, AR",2016,"32,299"
"Hempstead, AR",2016,"29,295"
"Hot Spring, AR",2016,"28,798"
"Howard, AR",2016,"32,696"
"Independence, AR",2016,"32,782"
"Izard, AR",2016,"28,725"
"Jackson, AR",2016,"33,639"
"Jefferson, AR",2016,"33,278"
"Johnson, AR",2016,"28,041"
"Lafayette, AR",2016,"34,601"
"Lawrence, AR",2016,"31,810"
"Lee, AR",2016,"26,052"
"Lincoln, AR",2016,"25,400"
"Little River, AR",2016,"33,104"
"Logan, AR",2016,"31,925"
"Lonoke, AR",2016,"36,977"
"Madison, AR",2016,"33,506"
"Marion, AR",2016,"28,851"
"Miller, AR",2016,"32,193"
"Mississippi, AR",2016,"28,609"
"Monroe, AR",2016,"31,451"
"Montgomery, AR",2016,"27,818"
"Nevada, AR",2016,"31,802"
"Newton, AR",2016,"27,186"
"Ouachita, AR",2016,"33,945"
"Perry, AR",2016,"32,600"
"Phillips, AR",2016,"28,886"
"Pike, AR",2016,"30,388"
"Poinsett, AR",2016,"29,462"
"Polk, AR",2016,"28,063"
"Pope, AR",2016,"33,012"
"Prairie, AR",2016,"32,574"
"Pulaski, AR",2016,"47,966"
"Randolph, AR",2016,"30,281"
"St. Francis, AR",2016,"25,970"
"Saline, AR",2016,"39,583"
"Scott, AR",2016,"28,340"
"Searcy, AR",2016,"26,630"
"Sebastian, AR",2016,"39,627"
"Sevier, AR",2016,"29,445"
"Sharp, AR",2016,"30,582"
"Stone, AR",2016,"28,461"
"Union, AR",2016,"39,569"
"Van Buren, AR",2016,"29,480"
"Washington, AR",2016,"37,737"
"White, AR",2016,"33,214"
"Woodruff, AR",2016,"33,231"
"Yell, AR",2016,"30,496"
"Alameda, CA",2016,"67,567"
"Alpine, CA",2016,"74,606"
"Amador, CA",2016,"42,701"
"Butte, CA",2016,"42,015"
"Calaveras, CA",2016,"45,703"
"Colusa, CA",2016,"45,163"
"Contra Costa, CA",2016,"72,483"
"Del Norte, CA",2016,"35,868"
"El Dorado, CA",2016,"62,864"
"Fresno, CA",2016,"40,327"
"Glenn, CA",2016,"44,313"
"Humboldt, CA",2016,"45,205"
"Imperial, CA",2016,"35,406"
"Inyo, CA",2016,"57,580"
"Kern, CA",2016,"37,920"
"Kings, CA",2016,"33,457"
"Lake, CA",2016,"40,258"
"Lassen, CA",2016,"36,253"
"Los Angeles, CA",2016,"57,127"
"Madera, CA",2016,"37,209"
"Marin, CA",2016,"118,416"
"Mariposa, CA",2016,"48,877"
"Mendocino, CA",2016,"46,602"
"Merced, CA",2016,"36,786"
"Modoc, CA",2016,"43,301"
"Mono, CA",2016,"46,528"
"Monterey, CA",2016,"52,686"
"Napa, CA",2016,"67,580"
"Nevada, CA",2016,"58,146"
"Orange, CA",2016,"63,086"
"Placer, CA",2016,"61,838"
"Plumas, CA",2016,"49,058"
"Riverside, CA",2016,"37,936"
"Sacramento, CA",2016,"48,965"
"San Benito, CA",2016,"48,634"
"San Bernardino, CA",2016,"37,592"
"San Diego, CA",2016,"56,322"
"San Francisco, CA",2016,"114,697"
"San Joaquin, CA",2016,"41,094"
"San Luis Obispo, CA",2016,"53,041"
"San Mateo, CA",2016,"107,207"
"Santa Barbara, CA",2016,"57,432"
"Santa Clara, CA",2016,"92,505"
"Santa Cruz, CA",2016,"61,166"
"Shasta, CA",2016,"43,412"
"Sierra, CA",2016,"42,870"
"Siskiyou, CA",2016,"42,913"
"Solano, CA",2016,"46,999"
"Sonoma, CA",2016,"57,566"
"Stanislaus, CA",2016,"41,417"
"Sutter, CA",2016,"41,972"
"Tehama, CA",2016,"38,608"
"Trinity, CA",2016,"37,286"
"Tulare, CA",2016,"38,198"
"Tuolumne, CA",2016,"45,467"
"Ventura, CA",2016,"57,136"
"Yolo, CA",2016,"51,225"
"Yuba, CA",2016,"39,140"
"Adams, CO*",2016,"39,468"
"Alamosa, CO",2016,"34,692"
"Arapahoe, CO",2016,"55,001"
"Archuleta, CO",2016,"40,004"
"Baca, CO",2016,"37,660"
"Bent, CO",2016,"28,347"
"Boulder, CO*",2016,"64,875"
"Broomfield, CO*",2016,"60,403"
"Chaffee, CO",2016,"42,419"
"Cheyenne, CO",2016,"49,789"
"Clear Creek, CO",2016,"56,271"
"Conejos, CO",2016,"33,689"
"Costilla, CO",2016,"32,046"
"Crowley, CO",2016,"22,499"
"Custer, CO",2016,"40,092"
"Delta, CO",2016,"33,511"
"Denver, CO",2016,"63,912"
"Dolores, CO",2016,"31,756"
"Douglas, CO",2016,"68,525"
"Eagle, CO",2016,"67,973"
"Elbert, CO",2016,"52,877"
"El Paso, CO",2016,"44,858"
"Fremont, CO",2016,"32,668"
"Garfield, CO",2016,"53,374"
"Gilpin, CO",2016,"44,830"
"Grand, CO",2016,"44,109"
"Gunnison, CO",2016,"43,240"
"Hinsdale, CO",2016,"47,152"
"Huerfano, CO",2016,"40,006"
"Jackson, CO",2016,"43,972"
"Jefferson, CO*",2016,"57,885"
"Kiowa, CO",2016,"50,980"
"Kit Carson, CO",2016,"35,270"
"Lake, CO",2016,"33,337"
"La Plata, CO",2016,"52,412"
"Larimer, CO",2016,"48,225"
"Las Animas, CO",2016,"37,662"
"Lincoln, CO",2016,"25,263"
"Logan, CO",2016,"49,807"
"Mesa, CO",2016,"39,828"
"Mineral, CO",2016,"63,811"
"Moffat, CO",2016,"39,176"
"Montezuma, CO",2016,"39,596"
"Montrose, CO",2016,"36,238"
"Morgan, CO",2016,"41,814"
"Otero, CO",2016,"35,770"
"Ouray, CO",2016,"55,449"
"Park, CO",2016,"41,331"
"Phillips, CO",2016,"44,075"
"Pitkin, CO",2016,"136,366"
"Prowers, CO",2016,"40,961"
"Pueblo, CO",2016,"36,228"
"Rio Blanco, CO",2016,"42,729"
"Rio Grande, CO",2016,"43,524"
