County Name,Year,GDP($K)
"Pendleton, WV",2015,"142,666.00"
"Pleasants, WV",2015,"460,550.00"
"Pocahontas, WV",2015,"263,908.00"
"Preston, WV",2015,"684,241.00"
"Putnam, WV",2015,"2,707,900.00"
"Raleigh, WV",2015,"2,848,079.00"
"Randolph, WV",2015,"836,592.00"
"Ritchie, WV",2015,"449,138.00"
"Roane, WV",2015,"279,489.00"
"Summers, WV",2015,"224,051.00"
"Taylor, WV",2015,"424,254.00"
"Tucker, WV",2015,"269,115.00"
"Tyler, WV",2015,"415,049.00"
"Upshur, WV",2015,"724,529.00"
"Wayne, WV",2015,"1,001,337.00"
"Webster, WV",2015,"203,158.00"
"Wetzel, WV",2015,"667,650.00"
"Wirt, WV",2015,"62,561.00"
"Wood, WV",2015,"3,611,415.00"
"Wyoming, WV",2015,"567,880.00"
"Adams, WI",2015,"464,429.00"
"Ashland, WI",2015,"705,880.00"
"Barron, WI",2015,"2,112,533.00"
"Bayfield, WI",2015,"386,838.00"
"Brown, WI",2015,"17,050,296.00"
"Buffalo, WI",2015,"504,503.00"
"Burnett, WI",2015,"487,203.00"
"Calumet, WI",2015,"1,549,249.00"
"Chippewa, WI",2015,"2,697,761.00"
"Clark, WI",2015,"1,299,062.00"
"Columbia, WI",2015,"2,643,899.00"
"Crawford, WI",2015,"711,682.00"
"Dane, WI",2015,"40,871,427.00"
"Dodge, WI",2015,"3,530,654.00"
"Door, WI",2015,"1,218,527.00"
"Douglas, WI",2015,"1,886,387.00"
"Dunn, WI",2015,"1,712,855.00"
"Eau Claire, WI",2015,"5,898,330.00"
"Florence, WI",2015,"142,288.00"
"Fond du Lac, WI",2015,"4,863,914.00"
"Forest, WI",2015,"308,703.00"
"Grant, WI",2015,"2,105,420.00"
"Green, WI",2015,"1,536,515.00"
"Green Lake, WI",2015,"701,689.00"
"Iowa, WI",2015,"1,121,031.00"
"Iron, WI",2015,"189,377.00"
"Jackson, WI",2015,"876,079.00"
"Jefferson, WI",2015,"3,984,535.00"
"Juneau, WI",2015,"824,463.00"
"Kenosha, WI",2015,"6,360,238.00"
"Kewaunee, WI",2015,"752,780.00"
"La Crosse, WI",2015,"6,829,315.00"
"Lafayette, WI",2015,"624,439.00"
"Langlade, WI",2015,"736,418.00"
"Lincoln, WI",2015,"1,097,300.00"
"Manitowoc, WI",2015,"4,140,106.00"
"Marathon, WI",2015,"8,042,493.00"
"Marinette, WI",2015,"1,992,844.00"
"Marquette, WI",2015,"365,230.00"
"Menominee, WI",2015,"178,361.00"
"Milwaukee, WI",2015,"56,158,862.00"
"Monroe, WI",2015,"2,066,113.00"
"Oconto, WI",2015,"978,917.00"
"Oneida, WI",2015,"1,543,129.00"
"Outagamie, WI",2015,"10,330,838.00"
"Ozaukee, WI",2015,"4,669,910.00"
"Pepin, WI",2015,"232,175.00"
"Pierce, WI",2015,"1,147,944.00"
"Polk, WI",2015,"1,534,736.00"
"Portage, WI",2015,"3,459,701.00"
"Price, WI",2015,"571,204.00"
"Racine, WI",2015,"8,610,206.00"
"Richland, WI",2015,"695,229.00"
"Rock, WI",2015,"6,883,991.00"
"Rusk, WI",2015,"527,152.00"
"St. Croix, WI",2015,"2,949,634.00"
"Sauk, WI",2015,"3,452,238.00"
"Sawyer, WI",2015,"627,614.00"
"Shawano, WI",2015,"1,233,253.00"
"Sheboygan, WI",2015,"6,629,302.00"
"Taylor, WI",2015,"868,995.00"
"Trempealeau, WI",2015,"1,301,710.00"
"Vernon, WI",2015,"988,333.00"
"Vilas, WI",2015,"812,858.00"
"Walworth, WI",2015,"3,952,484.00"
"Washburn, WI",2015,"555,483.00"
"Washington, WI",2015,"5,715,899.00"
"Waukesha, WI",2015,"27,856,283.00"
"Waupaca, WI",2015,"1,966,497.00"
"Waushara, WI",2015,"602,726.00"
"Winnebago, WI",2015,"9,589,694.00"
"Wood, WI",2015,"3,798,306.00"
"Albany, WY",2015,"1,579,160.00"
"Big Horn, WY",2015,"506,056.00"
"Campbell, WY",2015,"5,732,935.00"
"Carbon, WY",2015,"1,310,379.00"
"Converse, WY",2015,"1,143,496.00"
"Crook, WY",2015,"282,011.00"
"Fremont, WY",2015,"1,650,853.00"
"Goshen, WY",2015,"571,354.00"
"Hot Springs, WY",2015,"247,889.00"
"Johnson, WY",2015,"435,627.00"
"Laramie, WY",2015,"5,391,814.00"
"Lincoln, WY",2015,"710,010.00"
"Natrona, WY",2015,"5,985,191.00"
"Niobrara, WY",2015,"123,478.00"
"Park, WY",2015,"1,368,223.00"
"Platte, WY",2015,"592,986.00"
"Sheridan, WY",2015,"1,313,767.00"
"Sublette, WY",2015,"1,218,701.00"
"Sweetwater, WY",2015,"3,741,966.00"
"Teton, WY",2015,"2,116,037.00"
"Uinta, WY",2015,"932,942.00"
"Washakie, WY",2015,"410,655.00"
"Weston, WY",2015,"355,970.00"
"Autauga, AL",2016,"1,662,515.00"
"Baldwin, AL",2016,"6,046,123.00"
"Barbour, AL",2016,"773,388.00"
"Bibb, AL",2016,"396,299.00"
"Blount, AL",2016,"838,491.00"
"Bullock, AL",2016,"250,811.00"
"Butler, AL",2016,"586,962.00"
"Calhoun, AL",2016,"4,152,099.00"
"Chambers, AL",2016,"2,271,144.00"
"Cherokee, AL",2016,"493,622.00"
"Chilton, AL",2016,"887,100.00"
"Choctaw, AL",2016,"558,860.00"
"Clarke, AL",2016,"860,532.00"
"Clay, AL",2016,"338,134.00"
"Cleburne, AL",2016,"293,355.00"
"Coffee, AL",2016,"1,455,937.00"
"Colbert, AL",2016,"2,897,465.00"
"Conecuh, AL",2016,"382,557.00"
"Coosa, AL",2016,"183,530.00"
"Covington, AL",2016,"1,209,260.00"
"Crenshaw, AL",2016,"417,429.00"
"Cullman, AL",2016,"2,635,239.00"
"Dale, AL",2016,"2,614,431.00"
"Dallas, AL",2016,"1,298,159.00"
"DeKalb, AL",2016,"1,726,418.00"
"Elmore, AL",2016,"1,773,898.00"
"Escambia, AL",2016,"1,165,229.00"
"Etowah, AL",2016,"2,986,341.00"
"Fayette, AL",2016,"343,141.00"
"Franklin, AL",2016,"845,435.00"
"Geneva, AL",2016,"533,310.00"
"Greene, AL",2016,"243,347.00"
"Hale, AL",2016,"302,369.00"
"Henry, AL",2016,"345,632.00"
"Houston, AL",2016,"4,605,737.00"
"Jackson, AL",2016,"1,428,085.00"
"Jefferson, AL",2016,"42,082,104.00"
"Lamar, AL",2016,"321,816.00"
"Lauderdale, AL",2016,"2,629,968.00"
"Lawrence, AL",2016,"563,533.00"
"Lee, AL",2016,"6,243,789.00"
"Limestone, AL",2016,"3,475,744.00"
"Lowndes, AL",2016,"409,787.00"
"Macon, AL",2016,"483,498.00"
"Madison, AL",2016,"21,647,473.00"
"Marengo, AL",2016,"736,658.00"
"Marion, AL",2016,"822,918.00"
"Marshall, AL",2016,"3,070,268.00"
"Mobile, AL",2016,"18,866,109.00"
"Monroe, AL",2016,"661,890.00"
"Montgomery, AL",2016,"13,534,472.00"
"Morgan, AL",2016,"5,192,124.00"
"Perry, AL",2016,"204,572.00"
"Pickens, AL",2016,"404,327.00"
"Pike, AL",2016,"1,367,935.00"
"Randolph, AL",2016,"432,953.00"
"Russell, AL",2016,"1,595,191.00"
"St. Clair, AL",2016,"1,851,008.00"
"Shelby, AL",2016,"10,159,174.00"
"Sumter, AL",2016,"362,683.00"
"Talladega, AL",2016,"3,001,290.00"
"Tallapoosa, AL",2016,"1,343,043.00"
"Tuscaloosa, AL",2016,"8,644,836.00"
"Walker, AL",2016,"1,968,300.00"
"Washington, AL",2016,"859,530.00"
"Wilcox, AL",2016,"401,932.00"
"Winston, AL",2016,"688,533.00"
"Aleutians East Borough, AK*",2016,"224,010.00"
"Aleutians West Census Area, AK*",2016,"414,373.00"
"Anchorage Municipality, AK",2016,"21,507,022.00"
"Bethel Census Area, AK*",2016,"652,654.00"
"Bristol Bay Borough, AK",2016,"131,268.00"
"Denali Borough, AK*",2016,"241,122.00"
"Dillingham Census Area, AK*",2016,"271,677.00"
"Fairbanks North Star Borough, AK",2016,"5,864,686.00"
"Haines Borough, AK",2016,"101,882.00"
"Hoonah-Angoon Census Area, AK*",2016,"75,898.00"
"Juneau City and Borough, AK",2016,"2,325,642.00"
"Kenai Peninsula Borough, AK",2016,"2,675,139.00"
"Ketchikan Gateway Borough, AK*",2016,"887,957.00"
"Kodiak Island Borough, AK",2016,"794,134.00"
"Kusilvak Census Area, AK*",2016,"162,339.00"
"Lake and Peninsula Borough, AK*",2016,"86,175.00"
"Matanuska-Susitna Borough, AK",2016,"2,483,524.00"
"Nome Census Area, AK*",2016,"410,666.00"
"North Slope Borough, AK",2016,"5,176,925.00"
"Northwest Arctic Borough, AK",2016,"540,491.00"
"Petersburg Borough, AK*",2016,"173,780.00"
"Prince of Wales-Hyder Census Area, AK*",2016,"214,907.00"
"Sitka City and Borough, AK",2016,"480,677.00"
"Skagway Municipality, AK*",2016,"89,041.00"
"Southeast Fairbanks Census Area, AK*",2016,"541,144.00"
"Valdez-Cordova Census Area, AK*",2016,"2,428,299.00"
"Wrangell City and Borough, AK*",2016,"94,238.00"
"Yakutat City and Borough, AK*",2016,"31,479.00"
"Yukon-Koyukuk Census Area, AK*",2016,"282,293.00"
"Apache, AZ",2016,"2,719,360.00"
"Cochise, AZ",2016,"4,629,088.00"
"Coconino, AZ",2016,"7,016,327.00"
"Gila, AZ",2016,"1,804,763.00"
"Graham, AZ",2016,"1,027,628.00"
"Greenlee, AZ",2016,"1,204,827.00"
"La Paz, AZ",2016,"627,646.00"
"Maricopa, AZ",2016,"220,788,199.00"
"Mohave, AZ",2016,"5,228,844.00"
"Navajo, AZ",2016,"3,372,182.00"
"Pima, AZ",2016,"40,131,147.00"
"Pinal, AZ",2016,"6,935,550.00"
"Santa Cruz, AZ",2016,"1,678,111.00"
"Yavapai, AZ",2016,"6,434,123.00"
"Yuma, AZ",2016,"7,493,226.00"
"Arkansas, AR",2016,"1,122,000.00"
"Ashley, AR",2016,"1,025,145.00"
"Baxter, AR",2016,"1,194,583.00"
"Benton, AR",2016,"12,822,138.00"
"Boone, AR",2016,"1,201,763.00"
"Bradley, AR",2016,"337,378.00"
"Calhoun, AR",2016,"339,081.00"
"Carroll, AR",2016,"771,657.00"
"Chicot, AR",2016,"268,244.00"
"Clark, AR",2016,"787,446.00"
"Clay, AR",2016,"309,572.00"
"Cleburne, AR",2016,"771,416.00"
"Cleveland, AR",2016,"145,114.00"
"Columbia, AR",2016,"842,996.00"
"Conway, AR",2016,"827,989.00"
"Craighead, AR",2016,"4,222,752.00"
"Crawford, AR",2016,"1,653,688.00"
"Crittenden, AR",2016,"1,566,277.00"
"Cross, AR",2016,"453,454.00"
"Dallas, AR",2016,"218,017.00"
"Desha, AR",2016,"534,580.00"
"Drew, AR",2016,"627,129.00"
"Faulkner, AR",2016,"3,810,843.00"
"Franklin, AR",2016,"437,688.00"
"Fulton, AR",2016,"188,542.00"
"Garland, AR",2016,"3,196,953.00"
"Grant, AR",2016,"404,210.00"
"Greene, AR",2016,"1,401,589.00"
"Hempstead, AR",2016,"872,932.00"
"Hot Spring, AR",2016,"972,105.00"
"Howard, AR",2016,"607,193.00"
"Independence, AR",2016,"1,697,075.00"
"Izard, AR",2016,"291,480.00"
"Jackson, AR",2016,"551,584.00"
"Jefferson, AR",2016,"3,163,072.00"
"Johnson, AR",2016,"719,113.00"
"Lafayette, AR",2016,"173,349.00"
"Lawrence, AR",2016,"420,450.00"
"Lee, AR",2016,"190,484.00"
"Lincoln, AR",2016,"284,021.00"
"Little River, AR",2016,"427,656.00"
"Logan, AR",2016,"574,286.00"
"Lonoke, AR",2016,"1,230,868.00"
"Madison, AR",2016,"379,388.00"
"Marion, AR",2016,"523,384.00"
"Miller, AR",2016,"1,194,367.00"
"Mississippi, AR",2016,"2,131,804.00"
"Monroe, AR",2016,"209,815.00"
"Montgomery, AR",2016,"159,385.00"
"Nevada, AR",2016,"277,470.00"
"Newton, AR",2016,"107,076.00"
"Ouachita, AR",2016,"654,846.00"
"Perry, AR",2016,"146,978.00"
"Phillips, AR",2016,"492,913.00"
"Pike, AR",2016,"241,688.00"
"Poinsett, AR",2016,"567,792.00"
"Polk, AR",2016,"498,015.00"
"Pope, AR",2016,"2,935,784.00"
"Prairie, AR",2016,"162,631.00"
"Pulaski, AR",2016,"28,751,160.00"
"Randolph, AR",2016,"401,738.00"
"St. Francis, AR",2016,"721,198.00"
"Saline, AR",2016,"2,115,615.00"
"Scott, AR",2016,"270,309.00"
"Searcy, AR",2016,"135,000.00"
"Sebastian, AR",2016,"6,425,311.00"
"Sevier, AR",2016,"456,310.00"
"Sharp, AR",2016,"337,837.00"
"Stone, AR",2016,"225,651.00"
"Union, AR",2016,"2,515,508.00"
"Van Buren, AR",2016,"514,598.00"
"Washington, AR",2016,"10,168,628.00"
"White, AR",2016,"2,267,612.00"
"Woodruff, AR",2016,"191,770.00"
"Yell, AR",2016,"535,335.00"
"Alameda, CA",2016,"128,439,663.00"
"Alpine, CA",2016,"208,483.00"
"Amador, CA",2016,"1,692,374.00"
"Butte, CA",2016,"9,331,561.00"
"Calaveras, CA",2016,"1,480,543.00"
"Colusa, CA",2016,"1,556,676.00"
"Contra Costa, CA",2016,"67,275,036.00"
"Del Norte, CA",2016,"970,142.00"
"El Dorado, CA",2016,"7,750,907.00"
"Fresno, CA",2016,"41,840,691.00"
"Glenn, CA",2016,"1,294,860.00"
"Humboldt, CA",2016,"6,164,295.00"
"Imperial, CA",2016,"8,075,737.00"
"Inyo, CA",2016,"1,284,779.00"
"Kern, CA",2016,"44,563,954.00"
"Kings, CA",2016,"5,663,990.00"
"Lake, CA",2016,"2,202,692.00"
"Lassen, CA",2016,"1,416,011.00"
"Los Angeles, CA",2016,"714,411,238.00"
"Madera, CA",2016,"6,267,313.00"
"Marin, CA",2016,"21,404,151.00"
"Mariposa, CA",2016,"812,817.00"
"Mendocino, CA",2016,"3,723,986.00"
"Merced, CA",2016,"8,779,136.00"
"Modoc, CA",2016,"444,541.00"
"Mono, CA",2016,"1,032,042.00"
"Monterey, CA",2016,"25,282,522.00"
"Napa, CA",2016,"10,372,452.00"
"Nevada, CA",2016,"4,424,968.00"
"Orange, CA",2016,"231,189,065.00"
"Placer, CA",2016,"21,502,837.00"
"Plumas, CA",2016,"1,107,110.00"
"Riverside, CA",2016,"81,362,463.00"
"Sacramento, CA",2016,"87,110,024.00"
"San Benito, CA",2016,"2,539,975.00"
"San Bernardino, CA",2016,"86,814,031.00"
"San Diego, CA",2016,"219,932,669.00"
"San Francisco, CA",2016,"154,988,141.00"
"San Joaquin, CA",2016,"28,544,795.00"
"San Luis Obispo, CA",2016,"17,001,766.00"
"San Mateo, CA",2016,"97,365,017.00"
"Santa Barbara, CA",2016,"27,221,489.00"
"Santa Clara, CA",2016,"275,349,146.00"
"Santa Cruz, CA",2016,"14,337,182.00"
"Shasta, CA",2016,"7,967,798.00"
"Sierra, CA",2016,"192,729.00"
"Siskiyou, CA",2016,"1,893,263.00"
"Solano, CA",2016,"23,868,517.00"
"Sonoma, CA",2016,"28,837,802.00"
"Stanislaus, CA",2016,"22,223,801.00"
"Sutter, CA",2016,"3,442,267.00"
"Tehama, CA",2016,"2,139,707.00"
"Trinity, CA",2016,"514,531.00"
"Tulare, CA",2016,"17,242,991.00"
"Tuolumne, CA",2016,"2,650,119.00"
"Ventura, CA",2016,"55,290,350.00"
"Yolo, CA",2016,"13,914,496.00"
"Yuba, CA",2016,"3,086,007.00"
"Adams, CO*",2016,"23,185,551.00"
"Alamosa, CO",2016,"704,593.00"
"Arapahoe, CO",2016,"43,766,712.00"
"Archuleta, CO",2016,"487,429.00"
"Baca, CO",2016,"126,561.00"
"Bent, CO",2016,"171,889.00"
"Boulder, CO*",2016,"24,815,759.00"
"Broomfield, CO*",2016,"7,899,171.00"
"Chaffee, CO",2016,"700,000.00"
"Cheyenne, CO",2016,"165,971.00"
"Clear Creek, CO",2016,"466,004.00"
"Conejos, CO",2016,"213,887.00"
"Costilla, CO",2016,"100,540.00"
"Crowley, CO",2016,"169,622.00"
"Custer, CO",2016,"138,702.00"
"Delta, CO",2016,"794,992.00"
"Denver, CO",2016,"68,814,568.00"
"Dolores, CO",2016,"123,513.00"
"Douglas, CO",2016,"15,234,813.00"
"Eagle, CO",2016,"3,568,119.00"
"Elbert, CO",2016,"466,564.00"
"El Paso, CO",2016,"33,148,319.00"
"Fremont, CO",2016,"1,392,278.00"
"Garfield, CO",2016,"3,371,779.00"
"Gilpin, CO",2016,"561,978.00"
"Grand, CO",2016,"731,850.00"
"Gunnison, CO",2016,"969,003.00"
"Hinsdale, CO",2016,"51,476.00"
"Huerfano, CO",2016,"230,830.00"
"Jackson, CO",2016,"86,087.00"
"Jefferson, CO*",2016,"29,949,442.00"
"Kiowa, CO",2016,"75,117.00"
"Kit Carson, CO",2016,"341,259.00"
"Lake, CO",2016,"267,324.00"
"La Plata, CO",2016,"3,309,497.00"
"Larimer, CO",2016,"16,575,106.00"
"Las Animas, CO",2016,"586,714.00"
"Lincoln, CO",2016,"373,219.00"
"Logan, CO",2016,"1,234,997.00"
"Mesa, CO",2016,"6,109,870.00"
"Mineral, CO",2016,"74,149.00"
"Moffat, CO",2016,"1,048,144.00"
"Montezuma, CO",2016,"1,292,024.00"
"Montrose, CO",2016,"1,420,408.00"
"Morgan, CO",2016,"1,545,861.00"
"Otero, CO",2016,"613,313.00"
"Ouray, CO",2016,"202,183.00"
"Park, CO",2016,"402,810.00"
"Phillips, CO",2016,"214,896.00"
"Pitkin, CO",2016,"2,072,810.00"
"Prowers, CO",2016,"572,659.00"
"Pueblo, CO",2016,"6,285,648.00"
"Rio Blanco, CO",2016,"495,062.00"
"Rio Grande, CO",2016,"454,116.00"
"Routt, CO",2016,"1,700,284.00"
"Saguache, CO",2016,"186,525.00"
"San Juan, CO",2016,"44,607.00"
"San Miguel, CO",2016,"668,838.00"
"Sedgwick, CO",2016,"128,647.00"
"Summit, CO",2016,"2,203,200.00"
"Teller, CO",2016,"846,680.00"
"Washington, CO",2016,"196,020.00"
"Weld, CO*",2016,"14,512,340.00"
"Yuma, CO",2016,"705,963.00"
"Fairfield, CT",2016,"85,539,478.00"
"Hartford, CT",2016,"81,594,532.00"
"Litchfield, CT",2016,"8,261,351.00"
"Middlesex, CT",2016,"9,445,686.00"
"New Haven, CT",2016,"50,735,628.00"
"New London, CT",2016,"18,065,268.00"
"Tolland, CT",2016,"5,156,343.00"
"Windham, CT",2016,"4,898,115.00"
"Kent, DE",2016,"7,212,057.00"
"New Castle, DE",2016,"47,256,627.00"
"Sussex, DE",2016,"15,081,003.00"
"District of Columbia, DC",2016,"129,826,050.00"
"Alachua, FL",2016,"12,837,620.00"
"Baker, FL",2016,"594,002.00"
"Bay, FL",2016,"8,006,117.00"
"Bradford, FL",2016,"643,228.00"
"Brevard, FL",2016,"22,898,921.00"
"Broward, FL",2016,"99,008,785.00"
"Calhoun, FL",2016,"260,588.00"
"Charlotte, FL",2016,"4,754,846.00"
"Citrus, FL",2016,"3,701,656.00"
"Clay, FL",2016,"4,604,266.00"
"Collier, FL",2016,"16,285,871.00"
"Columbia, FL",2016,"2,118,850.00"
"DeSoto, FL",2016,"854,310.00"
"Dixie, FL",2016,"285,273.00"
"Duval, FL",2016,"59,630,564.00"
"Escambia, FL",2016,"14,661,235.00"
"Flagler, FL",2016,"2,214,211.00"
"Franklin, FL",2016,"358,960.00"
"Gadsden, FL",2016,"1,209,626.00"
"Gilchrist, FL",2016,"351,561.00"
"Glades, FL",2016,"250,193.00"
"Gulf, FL",2016,"397,924.00"
"Hamilton, FL",2016,"412,420.00"
"Hardee, FL",2016,"1,156,126.00"
"Hendry, FL",2016,"1,213,172.00"
"Hernando, FL",2016,"3,815,406.00"
"Highlands, FL",2016,"2,599,462.00"
"Hillsborough, FL",2016,"81,160,729.00"
"Holmes, FL",2016,"342,877.00"
"Indian River, FL",2016,"5,456,018.00"
"Jackson, FL",2016,"1,265,621.00"
"Jefferson, FL",2016,"303,293.00"
"Lafayette, FL",2016,"182,916.00"
"Lake, FL",2016,"8,350,736.00"
"Lee, FL",2016,"27,693,630.00"
"Leon, FL",2016,"14,577,282.00"
"Levy, FL",2016,"1,130,736.00"
"Liberty, FL",2016,"191,539.00"
"Madison, FL",2016,"519,661.00"
"Manatee, FL",2016,"12,921,616.00"
"Marion, FL",2016,"9,602,496.00"
"Martin, FL",2016,"7,110,133.00"
"Miami-Dade, FL",2016,"148,098,873.00"
"Monroe, FL",2016,"4,507,892.00"
"Nassau, FL",2016,"2,232,457.00"
"Okaloosa, FL",2016,"10,576,420.00"
"Okeechobee, FL",2016,"1,150,367.00"
"Orange, FL",2016,"87,884,180.00"
"Osceola, FL",2016,"8,620,936.00"
"Palm Beach, FL",2016,"73,701,157.00"
"Pasco, FL",2016,"11,541,181.00"
"Pinellas, FL",2016,"47,730,227.00"
"Polk, FL",2016,"22,577,654.00"
"Putnam, FL",2016,"2,150,805.00"
"St. Johns, FL",2016,"7,218,927.00"
"St. Lucie, FL",2016,"8,538,802.00"
"Santa Rosa, FL",2016,"3,942,999.00"
"Sarasota, FL",2016,"17,875,929.00"
"Seminole, FL",2016,"19,201,831.00"
"Sumter, FL",2016,"2,481,619.00"
"Suwannee, FL",2016,"1,042,297.00"
"Taylor, FL",2016,"929,878.00"
"Union, FL",2016,"332,385.00"
"Volusia, FL",2016,"16,814,494.00"
"Wakulla, FL",2016,"625,332.00"
"Walton, FL",2016,"2,545,680.00"
"Washington, FL",2016,"517,421.00"
"Appling, GA",2016,"1,518,826.00"
"Atkinson, GA",2016,"233,997.00"
"Bacon, GA",2016,"369,297.00"
"Baker, GA",2016,"87,810.00"
"Baldwin, GA",2016,"1,354,031.00"
"Banks, GA",2016,"370,498.00"
"Barrow, GA",2016,"1,886,140.00"
"Bartow, GA",2016,"4,753,193.00"
"Ben Hill, GA",2016,"541,285.00"
"Berrien, GA",2016,"361,404.00"
"Bibb, GA",2016,"8,330,480.00"
"Bleckley, GA",2016,"246,308.00"
"Brantley, GA",2016,"252,242.00"
"Brooks, GA",2016,"302,886.00"
"Bryan, GA",2016,"798,743.00"
"Bulloch, GA",2016,"2,290,699.00"
"Burke, GA",2016,"2,404,145.00"
"Butts, GA",2016,"567,265.00"
"Calhoun, GA",2016,"125,206.00"
"Camden, GA",2016,"1,914,662.00"
"Candler, GA",2016,"249,435.00"
"Carroll, GA",2016,"3,961,964.00"
"Catoosa, GA",2016,"1,386,441.00"
"Charlton, GA",2016,"206,317.00"
"Chatham, GA",2016,"17,352,192.00"
"Chattahoochee, GA",2016,"1,664,936.00"
"Chattooga, GA",2016,"568,128.00"
"Cherokee, GA",2016,"6,260,234.00"
"Clarke, GA",2016,"7,230,461.00"
"Clay, GA",2016,"77,554.00"
"Clayton, GA",2016,"18,501,818.00"
"Clinch, GA",2016,"261,306.00"
"Cobb, GA",2016,"45,356,884.00"
"Coffee, GA",2016,"1,386,654.00"
"Colquitt, GA",2016,"1,321,891.00"
"Columbia, GA",2016,"3,382,843.00"
"Cook, GA",2016,"351,229.00"
"Coweta, GA",2016,"3,722,894.00"
"Crawford, GA",2016,"175,740.00"
"Crisp, GA",2016,"751,782.00"
"Dade, GA",2016,"357,034.00"
"Dawson, GA",2016,"794,759.00"
"Decatur, GA",2016,"829,297.00"
"DeKalb, GA",2016,"37,883,898.00"
"Dodge, GA",2016,"468,699.00"
"Dooly, GA",2016,"357,234.00"
"Dougherty, GA",2016,"4,459,062.00"
"Douglas, GA",2016,"3,889,900.00"
"Early, GA",2016,"578,869.00"
"Echols, GA",2016,"53,701.00"
"Effingham, GA",2016,"1,827,842.00"
"Elbert, GA",2016,"604,317.00"
"Emanuel, GA",2016,"668,791.00"
"Evans, GA",2016,"368,486.00"
"Fannin, GA",2016,"602,561.00"
"Fayette, GA",2016,"4,351,379.00"
"Floyd, GA",2016,"4,067,902.00"
"Forsyth, GA",2016,"9,038,814.00"
"Franklin, GA",2016,"843,411.00"
"Fulton, GA",2016,"152,158,370.00"
"Gilmer, GA",2016,"777,922.00"
"Glascock, GA",2016,"48,532.00"
"Glynn, GA",2016,"3,707,871.00"
"Gordon, GA",2016,"2,034,838.00"
"Grady, GA",2016,"632,224.00"
"Greene, GA",2016,"622,548.00"
"Gwinnett, GA",2016,"44,580,260.00"
"Habersham, GA",2016,"1,422,174.00"
"Hall, GA",2016,"8,877,542.00"
"Hancock, GA",2016,"179,660.00"
"Haralson, GA",2016,"754,053.00"
"Harris, GA",2016,"469,225.00"
"Hart, GA",2016,"811,270.00"
"Heard, GA",2016,"1,308,595.00"
"Henry, GA",2016,"5,463,425.00"
"Houston, GA",2016,"6,264,360.00"
"Irwin, GA",2016,"185,571.00"
"Jackson, GA",2016,"2,629,279.00"
"Jasper, GA",2016,"243,117.00"
"Jeff Davis, GA",2016,"416,867.00"
"Jefferson, GA",2016,"518,637.00"
"Jenkins, GA",2016,"156,407.00"
"Johnson, GA",2016,"152,228.00"
"Jones, GA",2016,"437,926.00"
"Lamar, GA",2016,"411,115.00"
"Lanier, GA",2016,"168,518.00"
"Laurens, GA",2016,"1,973,734.00"
"Lee, GA",2016,"565,313.00"
"Liberty, GA",2016,"3,465,981.00"
"Lincoln, GA",2016,"145,420.00"
"Long, GA",2016,"127,299.00"
"Lowndes, GA",2016,"4,759,381.00"
"Lumpkin, GA",2016,"699,408.00"
"McDuffie, GA",2016,"637,617.00"
"McIntosh, GA",2016,"197,583.00"
"Macon, GA",2016,"401,644.00"
"Madison, GA",2016,"429,594.00"
"Marion, GA",2016,"128,513.00"
"Meriwether, GA",2016,"511,514.00"
"Miller, GA",2016,"183,887.00"
"Mitchell, GA",2016,"755,023.00"
"Monroe, GA",2016,"1,753,310.00"
"Montgomery, GA",2016,"162,623.00"
"Morgan, GA",2016,"657,326.00"
"Murray, GA",2016,"1,400,887.00"
"Muscogee, GA",2016,"10,114,173.00"
"Newton, GA",2016,"2,573,274.00"
"Oconee, GA",2016,"1,225,724.00"
"Oglethorpe, GA",2016,"291,162.00"
"Paulding, GA",2016,"2,345,119.00"
"Peach, GA",2016,"1,001,075.00"
"Pickens, GA",2016,"938,960.00"
"Pierce, GA",2016,"390,012.00"
"Pike, GA",2016,"294,513.00"
"Polk, GA",2016,"1,219,327.00"
"Pulaski, GA",2016,"274,361.00"
"Putnam, GA",2016,"478,734.00"
"Quitman, GA",2016,"46,961.00"
"Rabun, GA",2016,"490,349.00"
"Randolph, GA",2016,"407,761.00"
"Richmond, GA",2016,"12,304,517.00"
"Rockdale, GA",2016,"3,607,601.00"
"Schley, GA",2016,"115,258.00"
"Screven, GA",2016,"338,609.00"
"Seminole, GA",2016,"272,282.00"
"Spalding, GA",2016,"2,014,606.00"
"Stephens, GA",2016,"883,693.00"
"Stewart, GA",2016,"121,485.00"
"Sumter, GA",2016,"1,057,157.00"
"Talbot, GA",2016,"141,632.00"
"Taliaferro, GA",2016,"39,602.00"
"Tattnall, GA",2016,"577,812.00"
"Taylor, GA",2016,"215,384.00"
"Telfair, GA",2016,"428,392.00"
"Terrell, GA",2016,"260,709.00"
"Thomas, GA",2016,"2,203,661.00"
