County Name,Year,Populations
"Morton, ND",2015,"30,239"
"Mountrail, ND",2015,"10,299"
"Nelson, ND",2015,"2,918"
"Oliver, ND",2015,"1,866"
"Pembina, ND",2015,"7,035"
"Pierce, ND",2015,"4,274"
"Ramsey, ND",2015,"11,647"
"Ransom, ND",2015,"5,452"
"Renville, ND",2015,"2,552"
"Richland, ND",2015,"16,287"
"Rolette, ND",2015,"14,694"
"Sargent, ND",2015,"3,868"
"Sheridan, ND",2015,"1,310"
"Sioux, ND",2015,"4,376"
"Slope, ND",2015,781
"Stark, ND",2015,"31,869"
"Steele, ND",2015,"1,915"
"Stutsman, ND",2015,"21,050"
"Towner, ND",2015,"2,250"
"Traill, ND",2015,"7,993"
"Walsh, ND",2015,"10,845"
"Ward, ND",2015,"70,712"
"Wells, ND",2015,"4,102"
"Williams, ND",2015,"35,288"
"Adams, OH",2015,"27,946"
"Allen, OH",2015,"104,069"
"Ashland, OH",2015,"53,289"
"Ashtabula, OH",2015,"98,372"
"Athens, OH",2015,"65,948"
"Auglaize, OH",2015,"45,761"
"Belmont, OH",2015,"68,957"
"Brown, OH",2015,"43,695"
"Butler, OH",2015,"376,029"
"Carroll, OH",2015,"27,718"
"Champaign, OH",2015,"38,951"
"Clark, OH",2015,"135,740"
"Clermont, OH",2015,"201,942"
"Clinton, OH",2015,"41,817"
"Columbiana, OH",2015,"104,734"
"Coshocton, OH",2015,"36,578"
"Crawford, OH",2015,"42,320"
"Cuyahoga, OH",2015,"1,258,923"
"Darke, OH",2015,"51,973"
"Defiance, OH",2015,"38,328"
"Delaware, OH",2015,"193,298"
"Erie, OH",2015,"75,369"
"Fairfield, OH",2015,"151,202"
"Fayette, OH",2015,"28,598"
"Franklin, OH",2015,"1,257,552"
"Fulton, OH",2015,"42,291"
"Gallia, OH",2015,"30,234"
"Geauga, OH",2015,"93,929"
"Greene, OH",2015,"164,279"
"Guernsey, OH",2015,"39,386"
"Hamilton, OH",2015,"809,606"
"Hancock, OH",2015,"75,635"
"Hardin, OH",2015,"31,627"
"Harrison, OH",2015,"15,391"
"Henry, OH",2015,"27,470"
"Highland, OH",2015,"42,952"
"Hocking, OH",2015,"28,498"
"Holmes, OH",2015,"43,881"
"Huron, OH",2015,"58,320"
"Jackson, OH",2015,"32,560"
"Jefferson, OH",2015,"67,489"
"Knox, OH",2015,"60,987"
"Lake, OH",2015,"229,878"
"Lawrence, OH",2015,"60,916"
"Licking, OH",2015,"170,612"
"Logan, OH",2015,"45,266"
"Lorain, OH",2015,"305,402"
"Lucas, OH",2015,"433,585"
"Madison, OH",2015,"44,128"
"Mahoning, OH",2015,"231,904"
"Marion, OH",2015,"65,382"
"Medina, OH",2015,"176,152"
"Meigs, OH",2015,"23,178"
"Mercer, OH",2015,"40,720"
"Miami, OH",2015,"104,082"
"Monroe, OH",2015,"14,260"
"Montgomery, OH",2015,"531,837"
"Morgan, OH",2015,"14,741"
"Morrow, OH",2015,"34,951"
"Muskingum, OH",2015,"86,174"
"Noble, OH",2015,"14,470"
"Ottawa, OH",2015,"40,754"
"Paulding, OH",2015,"18,954"
"Perry, OH",2015,"35,972"
"Pickaway, OH",2015,"56,993"
"Pike, OH",2015,"28,244"
"Portage, OH",2015,"162,615"
"Preble, OH",2015,"41,289"
"Putnam, OH",2015,"34,019"
"Richland, OH",2015,"121,702"
"Ross, OH",2015,"77,050"
"Sandusky, OH",2015,"59,462"
"Scioto, OH",2015,"76,849"
"Seneca, OH",2015,"55,637"
"Shelby, OH",2015,"48,980"
"Stark, OH",2015,"374,710"
"Summit, OH",2015,"541,833"
"Trumbull, OH",2015,"203,336"
"Tuscarawas, OH",2015,"92,773"
"Union, OH",2015,"54,353"
"Van Wert, OH",2015,"28,325"
"Vinton, OH",2015,"13,083"
"Warren, OH",2015,"223,900"
"Washington, OH",2015,"61,007"
"Wayne, OH",2015,"116,240"
"Williams, OH",2015,"37,004"
"Wood, OH",2015,"129,306"
"Wyandot, OH",2015,"22,178"
"Adair, OK",2015,"22,107"
"Alfalfa, OK",2015,"5,903"
"Atoka, OK",2015,"13,883"
"Beaver, OK",2015,"5,445"
"Beckham, OK",2015,"23,561"
"Blaine, OK",2015,"9,749"
"Bryan, OK",2015,"45,041"
"Caddo, OK",2015,"29,429"
"Canadian, OK",2015,"133,229"
"Carter, OK",2015,"48,556"
"Cherokee, OK",2015,"48,373"
"Choctaw, OK",2015,"14,976"
"Cimarron, OK",2015,"2,204"
"Cleveland, OK",2015,"274,081"
"Coal, OK",2015,"5,593"
"Comanche, OK",2015,"124,047"
"Cotton, OK",2015,"5,991"
"Craig, OK",2015,"14,709"
"Creek, OK",2015,"70,759"
"Custer, OK",2015,"29,482"
"Delaware, OK",2015,"41,647"
"Dewey, OK",2015,"4,970"
"Ellis, OK",2015,"4,225"
"Garfield, OK",2015,"63,285"
"Garvin, OK",2015,"27,901"
"Grady, OK",2015,"54,598"
"Grant, OK",2015,"4,486"
"Greer, OK",2015,"6,029"
"Harmon, OK",2015,"2,765"
"Harper, OK",2015,"3,847"
"Haskell, OK",2015,"12,700"
"Hughes, OK",2015,"13,586"
"Jackson, OK",2015,"25,467"
"Jefferson, OK",2015,"6,268"
"Johnston, OK",2015,"10,957"
"Kay, OK",2015,"45,274"
"Kingfisher, OK",2015,"15,556"
"Kiowa, OK",2015,"9,113"
"Latimer, OK",2015,"10,602"
"Le Flore, OK",2015,"49,784"
"Lincoln, OK",2015,"34,930"
"Logan, OK",2015,"45,360"
"Love, OK",2015,"9,785"
"McClain, OK",2015,"37,985"
"McCurtain, OK",2015,"33,124"
"McIntosh, OK",2015,"19,816"
"Major, OK",2015,"7,759"
"Marshall, OK",2015,"16,260"
"Mayes, OK",2015,"40,885"
"Murray, OK",2015,"13,852"
"Muskogee, OK",2015,"69,331"
"Noble, OK",2015,"11,534"
"Nowata, OK",2015,"10,507"
"Okfuskee, OK",2015,"12,116"
"Oklahoma, OK",2015,"777,829"
"Okmulgee, OK",2015,"39,079"
"Osage, OK",2015,"47,342"
"Ottawa, OK",2015,"31,845"
"Pawnee, OK",2015,"16,448"
"Payne, OK",2015,"81,324"
"Pittsburg, OK",2015,"44,711"
"Pontotoc, OK",2015,"38,354"
"Pottawatomie, OK",2015,"71,495"
"Pushmataha, OK",2015,"11,144"
"Roger Mills, OK",2015,"3,776"
"Rogers, OK",2015,"90,144"
"Seminole, OK",2015,"25,401"
"Sequoyah, OK",2015,"41,374"
"Stephens, OK",2015,"44,607"
"Texas, OK",2015,"21,439"
"Tillman, OK",2015,"7,584"
"Tulsa, OK",2015,"640,979"
"Wagoner, OK",2015,"76,770"
"Washington, OK",2015,"52,106"
"Washita, OK",2015,"11,756"
"Woods, OK",2015,"9,293"
"Woodward, OK",2015,"21,609"
"Baker, OR",2015,"15,873"
"Benton, OR",2015,"88,270"
"Clackamas, OR",2015,"399,799"
"Clatsop, OR",2015,"37,800"
"Columbia, OR",2015,"49,656"
"Coos, OR",2015,"62,654"
"Crook, OR",2015,"21,459"
"Curry, OR",2015,"22,296"
"Deschutes, OR",2015,"174,244"
"Douglas, OR",2015,"107,191"
"Gilliam, OR",2015,"1,868"
"Grant, OR",2015,"7,209"
"Harney, OR",2015,"7,149"
"Hood River, OR",2015,"22,955"
"Jackson, OR",2015,"211,432"
"Jefferson, OR",2015,"22,555"
"Josephine, OR",2015,"84,508"
"Klamath, OR",2015,"65,661"
"Lake, OR",2015,"7,782"
"Lane, OR",2015,"362,047"
"Lincoln, OR",2015,"47,008"
"Linn, OR",2015,"120,244"
"Malheur, OR",2015,"30,237"
"Marion, OR",2015,"329,287"
"Morrow, OR",2015,"11,147"
"Multnomah, OR",2015,"790,230"
"Polk, OR",2015,"78,991"
"Sherman, OR",2015,"1,689"
"Tillamook, OR",2015,"25,567"
"Umatilla, OR",2015,"76,498"
"Union, OR",2015,"25,698"
"Wallowa, OR",2015,"6,812"
"Wasco, OR",2015,"25,455"
"Washington, OR",2015,"572,872"
"Wheeler, OR",2015,"1,326"
"Yamhill, OR",2015,"101,449"
"Adams, PA",2015,"101,776"
"Allegheny, PA",2015,"1,228,965"
"Armstrong, PA",2015,"66,753"
"Beaver, PA",2015,"168,267"
"Bedford, PA",2015,"48,735"
"Berks, PA",2015,"415,193"
"Blair, PA",2015,"124,585"
"Bradford, PA",2015,"61,648"
"Bucks, PA",2015,"625,366"
"Butler, PA",2015,"185,937"
"Cambria, PA",2015,"136,029"
"Cameron, PA",2015,"4,775"
"Carbon, PA",2015,"63,773"
"Centre, PA",2015,"160,442"
"Chester, PA",2015,"515,137"
"Clarion, PA",2015,"38,871"
"Clearfield, PA",2015,"80,717"
"Clinton, PA",2015,"39,381"
"Columbia, PA",2015,"66,702"
"Crawford, PA",2015,"86,510"
"Cumberland, PA",2015,"245,766"
"Dauphin, PA",2015,"273,138"
"Delaware, PA",2015,"563,161"
"Elk, PA",2015,"30,892"
"Erie, PA",2015,"278,182"
"Fayette, PA",2015,"133,224"
"Forest, PA",2015,"7,377"
"Franklin, PA",2015,"153,074"
"Fulton, PA",2015,"14,505"
"Greene, PA",2015,"37,400"
"Huntingdon, PA",2015,"45,485"
"Indiana, PA",2015,"86,773"
"Jefferson, PA",2015,"44,345"
"Juniata, PA",2015,"24,437"
"Lackawanna, PA",2015,"211,904"
"Lancaster, PA",2015,"535,737"
"Lawrence, PA",2015,"88,113"
"Lebanon, PA",2015,"137,491"
"Lehigh, PA",2015,"359,720"
"Luzerne, PA",2015,"317,978"
"Lycoming, PA",2015,"115,576"
"McKean, PA",2015,"42,406"
"Mercer, PA",2015,"113,633"
"Mifflin, PA",2015,"46,433"
"Monroe, PA",2015,"166,598"
"Montgomery, PA",2015,"817,373"
"Montour, PA",2015,"18,292"
"Northampton, PA",2015,"300,120"
"Northumberland, PA",2015,"92,890"
"Perry, PA",2015,"45,848"
"Philadelphia, PA",2015,"1,571,258"
"Pike, PA",2015,"55,350"
"Potter, PA",2015,"17,085"
"Schuylkill, PA",2015,"144,129"
"Snyder, PA",2015,"40,523"
"Somerset, PA",2015,"75,396"
"Sullivan, PA",2015,"6,267"
"Susquehanna, PA",2015,"41,783"
"Tioga, PA",2015,"41,520"
"Union, PA",2015,"45,551"
"Venango, PA",2015,"52,956"
"Warren, PA",2015,"40,327"
"Washington, PA",2015,"207,727"
"Wayne, PA",2015,"51,812"
"Westmoreland, PA",2015,"357,034"
"Wyoming, PA",2015,"27,808"
"York, PA",2015,"441,800"
"Bristol, RI",2015,"49,115"
"Kent, RI",2015,"163,750"
"Newport, RI",2015,"83,268"
"Providence, RI",2015,"633,856"
"Washington, RI",2015,"126,184"
"Abbeville, SC",2015,"24,775"
"Aiken, SC",2015,"165,657"
"Allendale, SC",2015,"9,420"
"Anderson, SC",2015,"193,743"
"Bamberg, SC",2015,"14,689"
"Barnwell, SC",2015,"21,782"
"Beaufort, SC",2015,"179,825"
"Berkeley, SC",2015,"203,035"
"Calhoun, SC",2015,"14,760"
"Charleston, SC",2015,"389,299"
"Cherokee, SC",2015,"56,511"
"Chester, SC",2015,"32,395"
"Chesterfield, SC",2015,"46,156"
"Clarendon, SC",2015,"33,978"
"Colleton, SC",2015,"37,452"
"Darlington, SC",2015,"67,519"
"Dillon, SC",2015,"31,165"
"Dorchester, SC",2015,"152,854"
"Edgefield, SC",2015,"26,767"
"Fairfield, SC",2015,"22,878"
"Florence, SC",2015,"138,740"
"Georgetown, SC",2015,"61,483"
"Greenville, SC",2015,"490,860"
"Greenwood, SC",2015,"70,010"
"Hampton, SC",2015,"19,966"
"Horry, SC",2015,"308,956"
"Jasper, SC",2015,"27,428"
"Kershaw, SC",2015,"63,648"
"Lancaster, SC",2015,"86,322"
"Laurens, SC",2015,"66,474"
"Lee, SC",2015,"17,798"
"Lexington, SC",2015,"281,779"
"McCormick, SC",2015,"9,661"
"Marion, SC",2015,"31,767"
"Marlboro, SC",2015,"27,574"
"Newberry, SC",2015,"37,776"
"Oconee, SC",2015,"75,888"
"Orangeburg, SC",2015,"89,170"
"Pickens, SC",2015,"121,521"
"Richland, SC",2015,"405,992"
"Saluda, SC",2015,"20,187"
"Spartanburg, SC",2015,"296,580"
"Sumter, SC",2015,"107,173"
"Union, SC",2015,"27,736"
"Williamsburg, SC",2015,"32,518"
"York, SC",2015,"250,586"
"Aurora, SD",2015,"2,740"
"Beadle, SD",2015,"18,120"
"Bennett, SD",2015,"3,401"
"Bon Homme, SD",2015,"6,947"
"Brookings, SD",2015,"33,796"
"Brown, SD",2015,"38,410"
"Brule, SD",2015,"5,240"
"Buffalo, SD",2015,"2,097"
"Butte, SD",2015,"10,203"
"Campbell, SD",2015,"1,413"
"Charles Mix, SD",2015,"9,361"
"Clark, SD",2015,"3,652"
"Clay, SD",2015,"13,764"
"Codington, SD",2015,"27,886"
"Corson, SD",2015,"4,176"
"Custer, SD",2015,"8,444"
"Davison, SD",2015,"19,908"
"Day, SD",2015,"5,496"
"Deuel, SD",2015,"4,325"
"Dewey, SD",2015,"5,698"
"Douglas, SD",2015,"2,949"
"Edmunds, SD",2015,"3,994"
"Fall River, SD",2015,"6,796"
"Faulk, SD",2015,"2,307"
"Grant, SD",2015,"7,220"
"Gregory, SD",2015,"4,192"
"Haakon, SD",2015,"1,850"
"Hamlin, SD",2015,"5,982"
"Hand, SD",2015,"3,306"
"Hanson, SD",2015,"3,389"
"Harding, SD",2015,"1,268"
"Hughes, SD",2015,"17,551"
"Hutchinson, SD",2015,"7,268"
"Hyde, SD",2015,"1,386"
"Jackson, SD",2015,"3,276"
"Jerauld, SD",2015,"2,020"
"Jones, SD",2015,917
"Kingsbury, SD",2015,"4,953"
"Lake, SD",2015,"12,333"
"Lawrence, SD",2015,"24,825"
"Lincoln, SD",2015,"52,962"
"Lyman, SD",2015,"3,880"
"McCook, SD",2015,"5,474"
"McPherson, SD",2015,"2,397"
"Marshall, SD",2015,"4,814"
"Meade, SD",2015,"26,772"
"Mellette, SD",2015,"2,024"
"Miner, SD",2015,"2,208"
"Minnehaha, SD",2015,"183,485"
"Moody, SD",2015,"6,451"
"Oglala Lakota, SD*",2015,"14,360"
"Pennington, SD",2015,"108,068"
"Perkins, SD",2015,"2,975"
"Potter, SD",2015,"2,292"
"Roberts, SD",2015,"10,204"
"Sanborn, SD",2015,"2,348"
"Spink, SD",2015,"6,554"
"Stanley, SD",2015,"2,975"
"Sully, SD",2015,"1,402"
"Todd, SD",2015,"10,034"
"Tripp, SD",2015,"5,418"
"Turner, SD",2015,"8,132"
"Union, SD",2015,"14,918"
"Walworth, SD",2015,"5,405"
"Yankton, SD",2015,"22,684"
"Ziebach, SD",2015,"2,838"
"Anderson, TN",2015,"75,485"
"Bedford, TN",2015,"46,922"
"Benton, TN",2015,"16,184"
"Bledsoe, TN",2015,"14,489"
"Blount, TN",2015,"126,869"
"Bradley, TN",2015,"103,714"
"Campbell, TN",2015,"39,683"
"Cannon, TN",2015,"13,743"
"Carroll, TN",2015,"27,968"
"Carter, TN",2015,"56,374"
"Cheatham, TN",2015,"39,573"
"Chester, TN",2015,"17,106"
"Claiborne, TN",2015,"31,535"
"Clay, TN",2015,"7,691"
"Cocke, TN",2015,"35,068"
"Coffee, TN",2015,"54,092"
"Crockett, TN",2015,"14,592"
"Cumberland, TN",2015,"58,137"
"Davidson, TN",2015,"680,884"
"Decatur, TN",2015,"11,595"
"DeKalb, TN",2015,"19,308"
"Dickson, TN",2015,"51,327"
"Dyer, TN",2015,"37,775"
"Fayette, TN",2015,"39,231"
"Fentress, TN",2015,"17,859"
"Franklin, TN",2015,"41,320"
"Gibson, TN",2015,"49,215"
"Giles, TN",2015,"28,967"
"Grainger, TN",2015,"22,844"
"Greene, TN",2015,"68,521"
"Grundy, TN",2015,"13,335"
"Hamblen, TN",2015,"63,375"
"Hamilton, TN",2015,"353,769"
"Hancock, TN",2015,"6,579"
"Hardeman, TN",2015,"25,782"
"Hardin, TN",2015,"25,754"
"Hawkins, TN",2015,"56,251"
"Haywood, TN",2015,"17,985"
"Henderson, TN",2015,"27,969"
"Henry, TN",2015,"32,134"
"Hickman, TN",2015,"24,378"
"Houston, TN",2015,"8,123"
"Humphreys, TN",2015,"18,143"
"Jackson, TN",2015,"11,526"
"Jefferson, TN",2015,"52,981"
"Johnson, TN",2015,"17,833"
"Knox, TN",2015,"451,161"
"Lake, TN",2015,"7,573"
"Lauderdale, TN",2015,"26,916"
"Lawrence, TN",2015,"42,450"
"Lewis, TN",2015,"11,884"
"Lincoln, TN",2015,"33,607"
"Loudon, TN",2015,"50,909"
"McMinn, TN",2015,"52,469"
"McNairy, TN",2015,"25,864"
"Macon, TN",2015,"23,052"
"Madison, TN",2015,"97,578"
"Marion, TN",2015,"28,383"
"Marshall, TN",2015,"31,543"
"Maury, TN",2015,"87,405"
"Meigs, TN",2015,"11,790"
"Monroe, TN",2015,"45,655"
"Montgomery, TN",2015,"192,469"
"Moore, TN",2015,"6,255"
"Morgan, TN",2015,"21,485"
"Obion, TN",2015,"30,574"
"Overton, TN",2015,"22,062"
"Perry, TN",2015,"7,848"
"Pickett, TN",2015,"5,133"
"Polk, TN",2015,"16,771"
"Putnam, TN",2015,"75,071"
"Rhea, TN",2015,"32,372"
"Roane, TN",2015,"52,728"
"Robertson, TN",2015,"68,466"
"Rutherford, TN",2015,"297,949"
"Scott, TN",2015,"21,889"
"Sequatchie, TN",2015,"14,635"
"Sevier, TN",2015,"95,386"
"Shelby, TN",2015,"937,953"
"Smith, TN",2015,"19,228"
"Stewart, TN",2015,"13,197"
"Sullivan, TN",2015,"156,310"
"Sumner, TN",2015,"175,247"
"Tipton, TN",2015,"61,535"
"Trousdale, TN",2015,"8,045"
"Unicoi, TN",2015,"17,791"
"Union, TN",2015,"19,160"
"Van Buren, TN",2015,"5,693"
"Warren, TN",2015,"40,269"
"Washington, TN",2015,"126,116"
"Wayne, TN",2015,"16,680"
"Weakley, TN",2015,"33,847"
"White, TN",2015,"26,367"
"Williamson, TN",2015,"211,524"
"Wilson, TN",2015,"128,526"
"Anderson, TX",2015,"57,646"
"Andrews, TX",2015,"18,083"
"Angelina, TX",2015,"87,874"
"Aransas, TX",2015,"24,815"
"Archer, TX",2015,"8,758"
"Armstrong, TX",2015,"1,901"
"Atascosa, TX",2015,"48,349"
"Austin, TX",2015,"29,473"
"Bailey, TX",2015,"7,222"
"Bandera, TX",2015,"21,148"
"Bastrop, TX",2015,"80,281"
"Baylor, TX",2015,"3,609"
"Bee, TX",2015,"32,612"
"Bell, TX",2015,"336,174"
"Bexar, TX",2015,"1,896,116"
"Blanco, TX",2015,"11,042"
"Borden, TX",2015,655
"Bosque, TX",2015,"17,868"
"Bowie, TX",2015,"93,494"
"Brazoria, TX",2015,"345,617"
"Brazos, TX",2015,"216,450"
"Brewster, TX",2015,"9,136"
"Briscoe, TX",2015,"1,515"
"Brooks, TX",2015,"7,200"
"Brown, TX",2015,"37,749"
"Burleson, TX",2015,"17,614"
"Burnet, TX",2015,"44,753"
"Caldwell, TX",2015,"40,442"
"Calhoun, TX",2015,"21,906"
"Callahan, TX",2015,"13,591"
"Cameron, TX",2015,"420,058"
"Camp, TX",2015,"12,708"
"Carson, TX",2015,"6,011"
"Cass, TX",2015,"30,141"
"Castro, TX",2015,"7,797"
"Chambers, TX",2015,"39,068"
"Cherokee, TX",2015,"51,594"
"Childress, TX",2015,"7,167"
"Clay, TX",2015,"10,357"
"Cochran, TX",2015,"2,975"
"Coke, TX",2015,"3,227"
"Coleman, TX",2015,"8,316"
"Collin, TX",2015,"915,665"
"Collingsworth, TX",2015,"3,013"
"Colorado, TX",2015,"20,929"
"Comal, TX",2015,"128,783"
"Comanche, TX",2015,"13,389"
"Concho, TX",2015,"4,175"
"Cooke, TX",2015,"39,173"
"Coryell, TX",2015,"76,197"
"Cottle, TX",2015,"1,439"
"Crane, TX",2015,"5,002"
"Crockett, TX",2015,"3,738"
"Crosby, TX",2015,"5,917"
"Culberson, TX",2015,"2,256"
"Dallam, TX",2015,"7,288"
"Dallas, TX",2015,"2,558,913"
"Dawson, TX",2015,"12,990"
"Deaf Smith, TX",2015,"18,851"
"Delta, TX",2015,"5,157"
"Denton, TX",2015,"779,528"
"DeWitt, TX",2015,"20,634"
"Dickens, TX",2015,"2,208"
"Dimmit, TX",2015,"10,939"
"Donley, TX",2015,"3,392"
"Duval, TX",2015,"11,342"
"Eastland, TX",2015,"18,165"
"Ector, TX",2015,"159,933"
"Edwards, TX",2015,"1,912"
"Ellis, TX",2015,"163,391"
"El Paso, TX",2015,"833,961"
"Erath, TX",2015,"41,195"
"Falls, TX",2015,"17,231"
"Fannin, TX",2015,"33,500"
"Fayette, TX",2015,"24,964"
"Fisher, TX",2015,"3,893"
"Floyd, TX",2015,"5,851"
"Foard, TX",2015,"1,226"
"Fort Bend, TX",2015,"715,067"
"Franklin, TX",2015,"10,606"
"Freestone, TX",2015,"19,745"
"Frio, TX",2015,"19,269"
"Gaines, TX",2015,"20,241"
"Galveston, TX",2015,"321,003"
"Garza, TX",2015,"6,418"
"Gillespie, TX",2015,"25,954"
"Glasscock, TX",2015,"1,379"
"Goliad, TX",2015,"7,510"
"Gonzales, TX",2015,"20,532"
"Gray, TX",2015,"23,251"
"Grayson, TX",2015,"125,647"
"Gregg, TX",2015,"123,915"
"Grimes, TX",2015,"27,305"
"Guadalupe, TX",2015,"150,665"
"Hale, TX",2015,"34,066"
"Hall, TX",2015,"3,096"
"Hamilton, TX",2015,"8,079"
"Hansford, TX",2015,"5,647"
"Hardeman, TX",2015,"3,915"
"Hardin, TX",2015,"55,761"
"Harris, TX",2015,"4,561,939"
"Harrison, TX",2015,"66,710"
"Hartley, TX",2015,"5,700"
"Haskell, TX",2015,"5,843"
"Hays, TX",2015,"194,591"
"Hemphill, TX",2015,"4,273"
"Henderson, TX",2015,"79,507"
"Hidalgo, TX",2015,"841,061"
"Hill, TX",2015,"34,871"
"Hockley, TX",2015,"23,317"
"Hood, TX",2015,"55,290"
"Hopkins, TX",2015,"35,990"
"Houston, TX",2015,"22,758"
"Howard, TX",2015,"37,282"
"Hudspeth, TX",2015,"3,539"
"Hunt, TX",2015,"89,719"
"Hutchinson, TX",2015,"21,810"
"Irion, TX",2015,"1,543"
"Jack, TX",2015,"8,883"
"Jackson, TX",2015,"14,810"
"Jasper, TX",2015,"35,260"
"Jeff Davis, TX",2015,"2,199"
"Jefferson, TX",2015,"255,232"
"Jim Hogg, TX",2015,"5,307"
"Jim Wells, TX",2015,"41,526"
"Johnson, TX",2015,"159,368"
"Jones, TX",2015,"19,972"
"Karnes, TX",2015,"15,400"
"Kaufman, TX",2015,"114,140"
"Kendall, TX",2015,"39,965"
"Kenedy, TX",2015,440
"Kent, TX",2015,747
"Kerr, TX",2015,"50,854"
"Kimble, TX",2015,"4,393"
"King, TX",2015,281
"Kinney, TX",2015,"3,608"
"Kleberg, TX",2015,"31,487"
"Knox, TX",2015,"3,794"
"Lamar, TX",2015,"49,380"
"Lamb, TX",2015,"13,265"
"Lampasas, TX",2015,"20,379"
"La Salle, TX",2015,"7,650"
"Lavaca, TX",2015,"19,916"
"Lee, TX",2015,"16,873"
"Leon, TX",2015,"17,034"
"Liberty, TX",2015,"79,611"
"Limestone, TX",2015,"23,475"
"Lipscomb, TX",2015,"3,563"
"Live Oak, TX",2015,"12,177"
"Llano, TX",2015,"20,083"
"Loving, TX",2015,119
"Lubbock, TX",2015,"298,365"
"Lynn, TX",2015,"5,747"
"McCulloch, TX",2015,"8,259"
"McLennan, TX",2015,"245,523"
"McMullen, TX",2015,835
"Madison, TX",2015,"13,970"
"Marion, TX",2015,"10,135"
"Martin, TX",2015,"5,653"
"Mason, TX",2015,"4,058"
"Matagorda, TX",2015,"36,775"
"Maverick, TX",2015,"57,806"
"Medina, TX",2015,"48,419"
"Menard, TX",2015,"2,134"
"Midland, TX",2015,"162,359"
"Milam, TX",2015,"24,370"
"Mills, TX",2015,"4,889"
"Mitchell, TX",2015,"8,864"
"Montague, TX",2015,"19,257"
"Montgomery, TX",2015,"536,124"
"Moore, TX",2015,"21,825"
"Morris, TX",2015,"12,369"
"Motley, TX",2015,"1,146"
"Nacogdoches, TX",2015,"65,538"
"Navarro, TX",2015,"48,209"
"Newton, TX",2015,"14,159"
"Nolan, TX",2015,"15,100"
"Nueces, TX",2015,"360,616"
"Ochiltree, TX",2015,"10,717"
"Oldham, TX",2015,"2,064"
"Orange, TX",2015,"83,946"
"Palo Pinto, TX",2015,"27,966"
"Panola, TX",2015,"23,665"
"Parker, TX",2015,"125,696"
"Parmer, TX",2015,"9,823"
"Pecos, TX",2015,"16,012"
"Polk, TX",2015,"46,632"
"Potter, TX",2015,"121,385"
"Presidio, TX",2015,"7,089"
"Rains, TX",2015,"11,136"
"Randall, TX",2015,"130,443"
"Reagan, TX",2015,"3,811"
"Real, TX",2015,"3,297"
"Red River, TX",2015,"12,355"
"Reeves, TX",2015,"14,955"
"Refugio, TX",2015,"7,324"
"Roberts, TX",2015,910
"Robertson, TX",2015,"16,701"
"Rockwall, TX",2015,"90,169"
"Runnels, TX",2015,"10,394"
"Rusk, TX",2015,"53,006"
"Sabine, TX",2015,"10,445"
"San Augustine, TX",2015,"8,347"
"San Jacinto, TX",2015,"27,358"
"San Patricio, TX",2015,"67,126"
"San Saba, TX",2015,"5,930"
"Schleicher, TX",2015,"3,195"
"Scurry, TX",2015,"17,566"
"Shackelford, TX",2015,"3,337"
"Shelby, TX",2015,"25,414"
"Sherman, TX",2015,"3,051"
"Smith, TX",2015,"222,447"
"Somervell, TX",2015,"8,620"
"Starr, TX",2015,"63,595"
"Stephens, TX",2015,"9,390"
"Sterling, TX",2015,"1,336"
"Stonewall, TX",2015,"1,399"
"Sutton, TX",2015,"3,916"
"Swisher, TX",2015,"7,484"
"Tarrant, TX",2015,"1,985,924"
"Taylor, TX",2015,"136,141"
"Terrell, TX",2015,870
"Terry, TX",2015,"12,757"
"Throckmorton, TX",2015,"1,559"
"Titus, TX",2015,"32,697"
"Tom Green, TX",2015,"117,501"
"Travis, TX",2015,"1,180,173"
"Trinity, TX",2015,"14,544"
"Tyler, TX",2015,"21,372"
"Upshur, TX",2015,"40,339"
"Upton, TX",2015,"3,656"
"Uvalde, TX",2015,"26,968"
"Val Verde, TX",2015,"48,951"
"Van Zandt, TX",2015,"53,444"
"Victoria, TX",2015,"92,178"
"Walker, TX",2015,"70,861"
"Waller, TX",2015,"48,663"
"Ward, TX",2015,"11,633"
"Washington, TX",2015,"34,833"
"Webb, TX",2015,"270,120"
"Wharton, TX",2015,"41,426"
"Wheeler, TX",2015,"5,664"
"Wichita, TX",2015,"131,034"
"Wilbarger, TX",2015,"13,067"
"Willacy, TX",2015,"21,902"
"Williamson, TX",2015,"507,104"
"Wilson, TX",2015,"47,185"
"Winkler, TX",2015,"8,013"
"Wise, TX",2015,"62,857"
"Wood, TX",2015,"43,119"
"Yoakum, TX",2015,"8,648"
"Young, TX",2015,"18,165"
"Zapata, TX",2015,"14,511"
"Zavala, TX",2015,"12,322"
"Beaver, UT",2015,"6,351"
"Box Elder, UT",2015,"51,832"
"Cache, UT",2015,"119,774"
"Carbon, UT",2015,"20,385"
"Daggett, UT",2015,"1,105"
"Davis, UT",2015,"334,676"
"Duchesne, UT",2015,"20,756"
"Emery, UT",2015,"10,359"
"Garfield, UT",2015,"4,969"
"Grand, UT",2015,"9,555"
"Iron, UT",2015,"48,120"
"Juab, UT",2015,"10,541"
"Kane, UT",2015,"7,040"
"Millard, UT",2015,"12,627"
"Morgan, UT",2015,"11,046"
"Piute, UT",2015,"1,491"
"Rich, UT",2015,"2,300"
"Salt Lake, UT",2015,"1,102,629"
"San Juan, UT",2015,"15,240"
"Sanpete, UT",2015,"28,663"
