County Name,Year,Total Employments
"Cherokee, SC",2014,"24,065"
"Chester, SC",2014,"11,400"
"Chesterfield, SC",2014,"18,986"
"Clarendon, SC",2014,"11,022"
"Colleton, SC",2014,"16,272"
"Darlington, SC",2014,"26,653"
"Dillon, SC",2014,"11,208"
"Dorchester, SC",2014,"50,691"
"Edgefield, SC",2014,"9,746"
"Fairfield, SC",2014,"12,116"
"Florence, SC",2014,"82,416"
"Georgetown, SC",2014,"31,823"
"Greenville, SC",2014,"331,908"
"Greenwood, SC",2014,"37,341"
"Hampton, SC",2014,"6,987"
"Horry, SC",2014,"163,946"
"Jasper, SC",2014,"10,906"
"Kershaw, SC",2014,"24,532"
"Lancaster, SC",2014,"31,110"
"Laurens, SC",2014,"26,517"
"Lee, SC",2014,"5,123"
"Lexington, SC",2014,"147,842"
"McCormick, SC",2014,"2,839"
"Marion, SC",2014,"9,740"
"Marlboro, SC",2014,"9,308"
"Newberry, SC",2014,"17,440"
"Oconee, SC",2014,"32,624"
"Orangeburg, SC",2014,"40,195"
"Pickens, SC",2014,"49,525"
"Richland, SC",2014,"276,822"
"Saluda, SC",2014,"6,399"
"Spartanburg, SC",2014,"161,718"
"Sumter, SC",2014,"54,637"
"Union, SC",2014,"9,564"
"Williamsburg, SC",2014,"12,071"
"York, SC",2014,"113,795"
"Aurora, SD",2014,"1,741"
"Beadle, SD",2014,"11,668"
"Bennett, SD",2014,"1,426"
"Bon Homme, SD",2014,"3,473"
"Brookings, SD",2014,"24,083"
"Brown, SD",2014,"29,139"
"Brule, SD",2014,"3,483"
"Buffalo, SD",2014,705
"Butte, SD",2014,"5,389"
"Campbell, SD",2014,906
"Charles Mix, SD",2014,"5,627"
"Clark, SD",2014,"2,207"
"Clay, SD",2014,"8,886"
"Codington, SD",2014,"21,323"
"Corson, SD",2014,"1,500"
"Custer, SD",2014,"4,393"
"Davison, SD",2014,"16,363"
"Day, SD",2014,"3,479"
"Deuel, SD",2014,"2,910"
"Dewey, SD",2014,"3,019"
"Douglas, SD",2014,"2,188"
"Edmunds, SD",2014,"2,535"
"Fall River, SD",2014,"4,106"
"Faulk, SD",2014,"1,358"
"Grant, SD",2014,"5,915"
"Gregory, SD",2014,"2,880"
"Haakon, SD",2014,"1,602"
"Hamlin, SD",2014,"3,084"
"Hand, SD",2014,"2,426"
"Hanson, SD",2014,"1,481"
"Harding, SD",2014,"1,137"
"Hughes, SD",2014,"14,097"
"Hutchinson, SD",2014,"4,678"
"Hyde, SD",2014,954
"Jackson, SD",2014,"1,401"
"Jerauld, SD",2014,"2,169"
"Jones, SD",2014,866
"Kingsbury, SD",2014,"3,291"
"Lake, SD",2014,"7,786"
"Lawrence, SD",2014,"16,754"
"Lincoln, SD",2014,"28,557"
"Lyman, SD",2014,"2,428"
"McCook, SD",2014,"3,000"
"McPherson, SD",2014,"1,376"
"Marshall, SD",2014,"2,843"
"Meade, SD",2014,"12,099"
"Mellette, SD",2014,795
"Miner, SD",2014,"1,630"
"Minnehaha, SD",2014,"155,101"
"Moody, SD",2014,"3,452"
"Oglala Lakota, SD*",2014,"4,776"
"Pennington, SD",2014,"77,456"
"Perkins, SD",2014,"2,101"
"Potter, SD",2014,"1,715"
"Roberts, SD",2014,"5,601"
"Sanborn, SD",2014,"1,395"
"Spink, SD",2014,"4,140"
"Stanley, SD",2014,"2,127"
"Sully, SD",2014,"1,133"
"Todd, SD",2014,"3,486"
"Tripp, SD",2014,"3,863"
"Turner, SD",2014,"4,290"
"Union, SD",2014,"13,029"
"Walworth, SD",2014,"3,529"
"Yankton, SD",2014,"16,259"
"Ziebach, SD",2014,687
"Anderson, TN",2014,"49,105"
"Bedford, TN",2014,"24,280"
"Benton, TN",2014,"6,441"
"Bledsoe, TN",2014,"3,461"
"Blount, TN",2014,"62,590"
"Bradley, TN",2014,"57,954"
"Campbell, TN",2014,"13,745"
"Cannon, TN",2014,"4,403"
"Carroll, TN",2014,"11,877"
"Carter, TN",2014,"16,452"
"Cheatham, TN",2014,"14,103"
"Chester, TN",2014,"5,807"
"Claiborne, TN",2014,"13,216"
"Clay, TN",2014,"3,063"
"Cocke, TN",2014,"11,656"
"Coffee, TN",2014,"32,538"
"Crockett, TN",2014,"5,972"
"Cumberland, TN",2014,"26,129"
"Davidson, TN",2014,"580,941"
"Decatur, TN",2014,"5,736"
"DeKalb, TN",2014,"8,511"
"Dickson, TN",2014,"23,848"
"Dyer, TN",2014,"21,023"
"Fayette, TN",2014,"14,650"
"Fentress, TN",2014,"7,729"
"Franklin, TN",2014,"17,990"
"Gibson, TN",2014,"20,653"
"Giles, TN",2014,"15,093"
"Grainger, TN",2014,"6,799"
"Greene, TN",2014,"34,734"
"Grundy, TN",2014,"4,543"
"Hamblen, TN",2014,"37,556"
"Hamilton, TN",2014,"243,103"
"Hancock, TN",2014,"1,752"
"Hardeman, TN",2014,"10,021"
"Hardin, TN",2014,"11,725"
"Hawkins, TN",2014,"18,851"
"Haywood, TN",2014,"7,544"
"Henderson, TN",2014,"12,043"
"Henry, TN",2014,"16,267"
"Hickman, TN",2014,"6,978"
"Houston, TN",2014,"2,759"
"Humphreys, TN",2014,"8,565"
"Jackson, TN",2014,"3,087"
"Jefferson, TN",2014,"18,738"
"Johnson, TN",2014,"6,169"
"Knox, TN",2014,"302,564"
"Lake, TN",2014,"2,348"
"Lauderdale, TN",2014,"9,340"
"Lawrence, TN",2014,"17,353"
"Lewis, TN",2014,"4,287"
"Lincoln, TN",2014,"15,632"
"Loudon, TN",2014,"21,288"
"McMinn, TN",2014,"23,931"
"McNairy, TN",2014,"9,311"
"Macon, TN",2014,"8,198"
"Madison, TN",2014,"70,613"
"Marion, TN",2014,"10,490"
"Marshall, TN",2014,"12,737"
"Maury, TN",2014,"45,608"
"Meigs, TN",2014,"3,142"
"Monroe, TN",2014,"19,174"
"Montgomery, TN",2014,"69,836"
"Moore, TN",2014,"2,728"
"Morgan, TN",2014,"4,606"
"Obion, TN",2014,"15,291"
"Overton, TN",2014,"8,214"
"Perry, TN",2014,"3,306"
"Pickett, TN",2014,"1,913"
"Polk, TN",2014,"4,327"
"Putnam, TN",2014,"45,492"
"Rhea, TN",2014,"14,801"
"Roane, TN",2014,"23,574"
"Robertson, TN",2014,"32,781"
"Rutherford, TN",2014,"154,296"
"Scott, TN",2014,"7,976"
"Sequatchie, TN",2014,"4,280"
"Sevier, TN",2014,"58,363"
"Shelby, TN",2014,"647,943"
"Smith, TN",2014,"8,106"
"Stewart, TN",2014,"4,612"
"Sullivan, TN",2014,"90,028"
"Sumner, TN",2014,"75,967"
"Tipton, TN",2014,"17,657"
"Trousdale, TN",2014,"2,566"
"Unicoi, TN",2014,"6,828"
"Union, TN",2014,"4,568"
"Van Buren, TN",2014,"1,578"
"Warren, TN",2014,"19,981"
"Washington, TN",2014,"78,789"
"Wayne, TN",2014,"5,860"
"Weakley, TN",2014,"15,893"
"White, TN",2014,"10,843"
"Williamson, TN",2014,"165,158"
"Wilson, TN",2014,"57,955"
"Anderson, TX",2014,"28,014"
"Andrews, TX",2014,"10,447"
"Angelina, TX",2014,"48,635"
"Aransas, TX",2014,"11,249"
"Archer, TX",2014,"4,348"
"Armstrong, TX",2014,965
"Atascosa, TX",2014,"22,700"
"Austin, TX",2014,"17,795"
"Bailey, TX",2014,"3,507"
"Bandera, TX",2014,"7,946"
"Bastrop, TX",2014,"28,946"
"Baylor, TX",2014,"2,117"
"Bee, TX",2014,"13,445"
"Bell, TX",2014,"188,928"
"Bexar, TX",2014,"1,092,710"
"Blanco, TX",2014,"6,318"
"Borden, TX",2014,367
"Bosque, TX",2014,"7,923"
"Bowie, TX",2014,"54,021"
"Brazoria, TX",2014,"148,859"
"Brazos, TX",2014,"125,586"
"Brewster, TX",2014,"5,862"
"Briscoe, TX",2014,857
"Brooks, TX",2014,"4,111"
"Brown, TX",2014,"22,565"
"Burleson, TX",2014,"8,366"
"Burnet, TX",2014,"24,479"
"Caldwell, TX",2014,"15,039"
"Calhoun, TX",2014,"13,492"
"Callahan, TX",2014,"5,363"
"Cameron, TX",2014,"187,709"
"Camp, TX",2014,"5,628"
"Carson, TX",2014,"5,546"
"Cass, TX",2014,"12,077"
"Castro, TX",2014,"4,044"
"Chambers, TX",2014,"17,586"
"Cherokee, TX",2014,"21,707"
"Childress, TX",2014,"3,561"
"Clay, TX",2014,"3,944"
"Cochran, TX",2014,"1,433"
"Coke, TX",2014,"1,712"
"Coleman, TX",2014,"4,692"
"Collin, TX",2014,"521,107"
"Collingsworth, TX",2014,"1,686"
"Colorado, TX",2014,"12,341"
"Comal, TX",2014,"75,406"
"Comanche, TX",2014,"6,909"
"Concho, TX",2014,"1,716"
"Cooke, TX",2014,"25,362"
"Coryell, TX",2014,"21,680"
"Cottle, TX",2014,872
"Crane, TX",2014,"2,118"
"Crockett, TX",2014,"2,508"
"Crosby, TX",2014,"2,536"
"Culberson, TX",2014,"1,406"
"Dallam, TX",2014,"5,638"
"Dallas, TX",2014,"2,078,159"
"Dawson, TX",2014,"6,636"
"Deaf Smith, TX",2014,"9,675"
"Delta, TX",2014,"2,621"
"Denton, TX",2014,"343,032"
"DeWitt, TX",2014,"12,876"
"Dickens, TX",2014,"1,379"
"Dimmit, TX",2014,"7,841"
"Donley, TX",2014,"2,006"
"Duval, TX",2014,"6,609"
"Eastland, TX",2014,"12,029"
"Ector, TX",2014,"100,583"
"Edwards, TX",2014,"1,181"
"Ellis, TX",2014,"71,679"
"El Paso, TX",2014,"413,899"
"Erath, TX",2014,"23,282"
"Falls, TX",2014,"6,490"
"Fannin, TX",2014,"13,494"
"Fayette, TX",2014,"17,406"
"Fisher, TX",2014,"1,980"
"Floyd, TX",2014,"2,906"
"Foard, TX",2014,772
"Fort Bend, TX",2014,"274,121"
"Franklin, TX",2014,"4,822"
"Freestone, TX",2014,"9,741"
"Frio, TX",2014,"10,310"
"Gaines, TX",2014,"10,178"
"Galveston, TX",2014,"149,550"
"Garza, TX",2014,"3,248"
"Gillespie, TX",2014,"19,415"
"Glasscock, TX",2014,"1,043"
"Goliad, TX",2014,"3,622"
"Gonzales, TX",2014,"11,841"
"Gray, TX",2014,"13,106"
"Grayson, TX",2014,"66,161"
"Gregg, TX",2014,"105,117"
"Grimes, TX",2014,"13,620"
"Guadalupe, TX",2014,"52,894"
"Hale, TX",2014,"16,351"
"Hall, TX",2014,"1,698"
"Hamilton, TX",2014,"4,955"
"Hansford, TX",2014,"3,782"
"Hardeman, TX",2014,"2,123"
"Hardin, TX",2014,"20,587"
"Harris, TX",2014,"3,043,600"
"Harrison, TX",2014,"35,237"
"Hartley, TX",2014,"3,034"
"Haskell, TX",2014,"3,142"
"Hays, TX",2014,"90,263"
"Hemphill, TX",2014,"4,031"
"Henderson, TX",2014,"30,747"
"Hidalgo, TX",2014,"354,051"
"Hill, TX",2014,"15,643"
"Hockley, TX",2014,"14,426"
"Hood, TX",2014,"28,757"
"Hopkins, TX",2014,"19,997"
"Houston, TX",2014,"10,945"
"Howard, TX",2014,"17,144"
"Hudspeth, TX",2014,"1,637"
"Hunt, TX",2014,"42,386"
"Hutchinson, TX",2014,"11,319"
"Irion, TX",2014,"1,957"
"Jack, TX",2014,"6,368"
"Jackson, TX",2014,"8,167"
"Jasper, TX",2014,"15,993"
"Jeff Davis, TX",2014,"1,359"
"Jefferson, TX",2014,"157,322"
"Jim Hogg, TX",2014,"2,843"
"Jim Wells, TX",2014,"27,211"
"Johnson, TX",2014,"71,140"
"Jones, TX",2014,"7,923"
"Karnes, TX",2014,"9,248"
"Kaufman, TX",2014,"45,719"
"Kendall, TX",2014,"27,606"
"Kenedy, TX",2014,931
"Kent, TX",2014,597
"Kerr, TX",2014,"30,487"
"Kimble, TX",2014,"3,010"
"King, TX",2014,223
"Kinney, TX",2014,"1,527"
"Kleberg, TX",2014,"17,289"
"Knox, TX",2014,"2,093"
"Lamar, TX",2014,"28,734"
"Lamb, TX",2014,"6,429"
"Lampasas, TX",2014,"8,624"
"La Salle, TX",2014,"5,236"
"Lavaca, TX",2014,"12,500"
"Lee, TX",2014,"11,562"
"Leon, TX",2014,"10,682"
"Liberty, TX",2014,"26,375"
"Limestone, TX",2014,"12,577"
"Lipscomb, TX",2014,"2,451"
"Live Oak, TX",2014,"7,828"
"Llano, TX",2014,"9,060"
"Loving, TX",2014,68
"Lubbock, TX",2014,"179,398"
"Lynn, TX",2014,"2,528"
"McCulloch, TX",2014,"5,343"
"McLennan, TX",2014,"143,402"
"McMullen, TX",2014,"1,308"
"Madison, TX",2014,"7,312"
"Marion, TX",2014,"3,596"
"Martin, TX",2014,"3,326"
"Mason, TX",2014,"2,925"
"Matagorda, TX",2014,"16,631"
"Maverick, TX",2014,"23,310"
"Medina, TX",2014,"17,569"
"Menard, TX",2014,"1,306"
"Midland, TX",2014,"138,485"
"Milam, TX",2014,"10,949"
"Mills, TX",2014,"2,959"
"Mitchell, TX",2014,"4,053"
"Montague, TX",2014,"11,524"
"Montgomery, TX",2014,"248,021"
"Moore, TX",2014,"12,672"
"Morris, TX",2014,"6,542"
"Motley, TX",2014,774
"Nacogdoches, TX",2014,"31,664"
"Navarro, TX",2014,"25,449"
"Newton, TX",2014,"3,032"
"Nolan, TX",2014,"8,730"
"Nueces, TX",2014,"218,018"
"Ochiltree, TX",2014,"8,391"
"Oldham, TX",2014,"1,413"
"Orange, TX",2014,"32,611"
"Palo Pinto, TX",2014,"14,195"
"Panola, TX",2014,"15,141"
"Parker, TX",2014,"60,025"
"Parmer, TX",2014,"6,628"
"Pecos, TX",2014,"8,238"
"Polk, TX",2014,"18,429"
"Potter, TX",2014,"99,546"
"Presidio, TX",2014,"3,186"
"Rains, TX",2014,"4,056"
"Randall, TX",2014,"53,261"
"Reagan, TX",2014,"3,170"
"Real, TX",2014,"1,704"
"Red River, TX",2014,"5,230"
"Reeves, TX",2014,"5,913"
"Refugio, TX",2014,"4,147"
"Roberts, TX",2014,544
"Robertson, TX",2014,"7,809"
"Rockwall, TX",2014,"43,292"
"Runnels, TX",2014,"5,554"
"Rusk, TX",2014,"21,341"
"Sabine, TX",2014,"3,565"
"San Augustine, TX",2014,"2,932"
"San Jacinto, TX",2014,"5,392"
"San Patricio, TX",2014,"30,356"
"San Saba, TX",2014,"3,510"
"Schleicher, TX",2014,"2,079"
"Scurry, TX",2014,"11,945"
"Shackelford, TX",2014,"3,374"
"Shelby, TX",2014,"12,625"
"Sherman, TX",2014,"1,676"
"Smith, TX",2014,"141,746"
"Somervell, TX",2014,"5,838"
"Starr, TX",2014,"23,406"
"Stephens, TX",2014,"6,061"
"Sterling, TX",2014,"1,164"
"Stonewall, TX",2014,"1,297"
"Sutton, TX",2014,"3,756"
"Swisher, TX",2014,"3,438"
"Tarrant, TX",2014,"1,152,275"
"Taylor, TX",2014,"89,032"
"Terrell, TX",2014,592
"Terry, TX",2014,"6,119"
"Throckmorton, TX",2014,"1,233"
"Titus, TX",2014,"19,738"
"Tom Green, TX",2014,"70,544"
"Travis, TX",2014,"904,608"
"Trinity, TX",2014,"4,594"
"Tyler, TX",2014,"6,686"
"Upshur, TX",2014,"13,707"
"Upton, TX",2014,"2,695"
"Uvalde, TX",2014,"14,322"
"Val Verde, TX",2014,"23,885"
"Van Zandt, TX",2014,"20,170"
"Victoria, TX",2014,"56,151"
"Walker, TX",2014,"32,440"
"Waller, TX",2014,"24,654"
"Ward, TX",2014,"6,692"
"Washington, TX",2014,"24,323"
"Webb, TX",2014,"135,977"
"Wharton, TX",2014,"24,023"
"Wheeler, TX",2014,"4,592"
"Wichita, TX",2014,"79,446"
"Wilbarger, TX",2014,"8,196"
"Willacy, TX",2014,"6,702"
"Williamson, TX",2014,"225,232"
"Wilson, TX",2014,"15,986"
"Winkler, TX",2014,"3,954"
"Wise, TX",2014,"35,517"
"Wood, TX",2014,"17,888"
"Yoakum, TX",2014,"5,804"
"Young, TX",2014,"13,757"
"Zapata, TX",2014,"7,365"
"Zavala, TX",2014,"4,601"
"Beaver, UT",2014,"3,932"
"Box Elder, UT",2014,"25,544"
"Cache, UT",2014,"71,151"
"Carbon, UT",2014,"11,172"
"Daggett, UT",2014,603
"Davis, UT",2014,"167,082"
"Duchesne, UT",2014,"13,754"
"Emery, UT",2014,"5,239"
"Garfield, UT",2014,"3,364"
"Grand, UT",2014,"7,319"
"Iron, UT",2014,"23,260"
"Juab, UT",2014,"4,955"
"Kane, UT",2014,"4,698"
"Millard, UT",2014,"6,736"
"Morgan, UT",2014,"4,311"
"Piute, UT",2014,630
"Rich, UT",2014,"1,396"
"Salt Lake, UT",2014,"818,429"
"San Juan, UT",2014,"6,347"
"Sanpete, UT",2014,"11,601"
"Sevier, UT",2014,"11,635"
"Summit, UT",2014,"38,463"
"Tooele, UT",2014,"21,146"
"Uintah, UT",2014,"20,249"
"Utah, UT",2014,"296,387"
"Wasatch, UT",2014,"13,439"
"Washington, UT",2014,"82,079"
"Wayne, UT",2014,"1,717"
"Weber, UT",2014,"127,315"
"Addison, VT",2014,"23,482"
"Bennington, VT",2014,"24,702"
"Caledonia, VT",2014,"17,602"
"Chittenden, VT",2014,"133,187"
"Essex, VT",2014,"2,138"
"Franklin, VT",2014,"24,035"
"Grand Isle, VT",2014,"2,672"
"Lamoille, VT",2014,"17,697"
"Orange, VT",2014,"13,810"
"Orleans, VT",2014,"16,392"
"Rutland, VT",2014,"38,398"
"Washington, VT",2014,"46,062"
"Windham, VT",2014,"32,820"
"Windsor, VT",2014,"35,941"
"Accomack, VA",2014,"17,736"
"Amelia, VA",2014,"4,319"
"Amherst, VA",2014,"12,478"
"Appomattox, VA",2014,"5,086"
"Arlington, VA",2014,"213,861"
"Bath, VA",2014,"3,168"
"Bedford, VA*",2014,"29,962"
"Bland, VA",2014,"2,881"
"Botetourt, VA",2014,"14,632"
"Brunswick, VA",2014,"5,834"
"Buchanan, VA",2014,"9,092"
"Buckingham, VA",2014,"4,904"
"Caroline, VA",2014,"8,699"
"Charles City, VA",2014,"2,434"
"Charlotte, VA",2014,"5,023"
"Chesterfield, VA",2014,"172,280"
"Clarke, VA",2014,"7,240"
"Craig, VA",2014,"1,412"
"Culpeper, VA",2014,"23,274"
"Cumberland, VA",2014,"2,318"
"Dickenson, VA",2014,"4,928"
"Essex, VA",2014,"5,553"
"Fauquier, VA",2014,"34,268"
"Floyd, VA",2014,"5,828"
"Fluvanna, VA",2014,"7,791"
"Franklin, VA",2014,"22,898"
"Giles, VA",2014,"6,782"
"Gloucester, VA",2014,"13,839"
"Goochland, VA",2014,"18,556"
"Grayson, VA",2014,"4,755"
"Greene, VA",2014,"5,755"
"Halifax, VA",2014,"16,349"
"Hanover, VA",2014,"65,976"
"Henrico, VA",2014,"234,756"
"Highland, VA",2014,"1,350"
"Isle of Wight, VA",2014,"15,202"
"King and Queen, VA",2014,"1,889"
"King George, VA",2014,"14,193"
"King William, VA",2014,"5,576"
"Lancaster, VA",2014,"7,006"
"Lee, VA",2014,"7,378"
"Loudoun, VA",2014,"209,689"
"Louisa, VA",2014,"13,297"
"Lunenburg, VA",2014,"3,963"
"Madison, VA",2014,"5,491"
"Mathews, VA",2014,"2,993"
"Mecklenburg, VA",2014,"15,405"
"Middlesex, VA",2014,"5,279"
"Nelson, VA",2014,"6,867"
"New Kent, VA",2014,"7,108"
"Northampton, VA",2014,"6,873"
"Northumberland, VA",2014,"4,387"
"Nottoway, VA",2014,"7,591"
"Orange, VA",2014,"14,367"
"Page, VA",2014,"8,716"
"Patrick, VA",2014,"7,478"
"Powhatan, VA",2014,"11,083"
"Prince Edward, VA",2014,"11,506"
"Pulaski, VA",2014,"16,775"
"Rappahannock, VA",2014,"3,539"
"Richmond, VA",2014,"4,027"
"Russell, VA",2014,"10,016"
"Scott, VA",2014,"7,832"
"Shenandoah, VA",2014,"20,670"
"Smyth, VA",2014,"15,802"
"Stafford, VA",2014,"57,738"
"Surry, VA",2014,"2,986"
"Sussex, VA",2014,"4,906"
"Tazewell, VA",2014,"20,556"
"Warren, VA",2014,"17,459"
"Westmoreland, VA",2014,"5,845"
"Wythe, VA",2014,"15,631"
"Alexandria (Independent City), VA",2014,"123,962"
"Chesapeake (Independent City), VA",2014,"124,498"
"Hampton (Independent City), VA",2014,"75,378"
"Newport News (Independent City), VA",2014,"123,428"
"Norfolk (Independent City), VA",2014,"207,913"
"Portsmouth (Independent City), VA",2014,"59,922"
"Richmond (Independent City), VA",2014,"183,795"
"Roanoke (Independent City), VA",2014,"81,715"
"Suffolk (Independent City), VA",2014,"37,985"
"Virginia Beach (Independent City), VA",2014,"250,526"
"Albemarle + Charlottesville, VA*",2014,"120,609"
"Alleghany + Covington, VA*",2014,"9,791"
"Augusta, Staunton + Waynesboro, VA*",2014,"63,204"
"Campbell + Lynchburg, VA*",2014,"86,698"
"Carroll + Galax, VA*",2014,"16,304"
"Dinwiddie, Colonial Heights + Petersburg, VA*",2014,"41,099"
"Fairfax, Fairfax City + Falls Church, VA*",2014,"860,180"
"Frederick + Winchester, VA*",2014,"70,526"
"Greensville + Emporia, VA*",2014,"9,376"
"Henry + Martinsville, VA*",2014,"31,891"
"James City + Williamsburg, VA*",2014,"55,075"
"Montgomery + Radford, VA*",2014,"62,399"
"Pittsylvania + Danville, VA*",2014,"50,765"
"Prince George + Hopewell, VA*",2014,"35,892"
"Prince William, Manassas + Manassas Park, VA*",2014,"221,245"
"Roanoke + Salem, VA*",2014,"75,229"
"Rockbridge, Buena Vista + Lexington, VA*",2014,"18,844"
"Rockingham + Harrisonburg, VA*",2014,"80,881"
"Southampton + Franklin, VA*",2014,"11,099"
"Spotsylvania + Fredericksburg, VA*",2014,"76,704"
"Washington + Bristol, VA*",2014,"40,638"
"Wise + Norton, VA*",2014,"20,223"
"York + Poquoson, VA*",2014,"32,424"
"Adams, WA",2014,"9,184"
"Asotin, WA",2014,"8,708"
"Benton, WA",2014,"101,463"
"Chelan, WA",2014,"52,281"
"Clallam, WA",2014,"32,791"
"Clark, WA",2014,"202,130"
"Columbia, WA",2014,"2,118"
"Cowlitz, WA",2014,"48,213"
"Douglas, WA",2014,"15,261"
"Ferry, WA",2014,"2,726"
"Franklin, WA",2014,"39,896"
"Garfield, WA",2014,"1,241"
"Grant, WA",2014,"47,486"
"Grays Harbor, WA",2014,"29,655"
"Island, WA",2014,"33,135"
"Jefferson, WA",2014,"14,186"
"King, WA",2014,"1,608,241"
"Kitsap, WA",2014,"124,390"
"Kittitas, WA",2014,"20,967"
"Klickitat, WA",2014,"10,671"
"Lewis, WA",2014,"33,749"
"Lincoln, WA",2014,"5,160"
"Mason, WA",2014,"20,079"
"Okanogan, WA",2014,"23,495"
"Pacific, WA",2014,"9,625"
"Pend Oreille, WA",2014,"4,691"
"Pierce, WA",2014,"404,303"
"San Juan, WA",2014,"10,691"
"Skagit, WA",2014,"66,270"
"Skamania, WA",2014,"3,315"
"Snohomish, WA",2014,"367,808"
"Spokane, WA",2014,"280,481"
"Stevens, WA",2014,"16,644"
"Thurston, WA",2014,"137,126"
"Wahkiakum, WA",2014,"1,456"
"Walla Walla, WA",2014,"35,339"
"Whatcom, WA",2014,"117,170"
"Whitman, WA",2014,"24,861"
"Yakima, WA",2014,"127,303"
"Barbour, WV",2014,"5,553"
"Berkeley, WV",2014,"44,510"
"Boone, WV",2014,"8,164"
"Braxton, WV",2014,"5,273"
"Brooke, WV",2014,"10,342"
"Cabell, WV",2014,"64,100"
"Calhoun, WV",2014,"3,040"
"Clay, WV",2014,"2,229"
"Doddridge, WV",2014,"2,497"
"Fayette, WV",2014,"14,736"
"Gilmer, WV",2014,"3,662"
"Grant, WV",2014,"5,529"
"Greenbrier, WV",2014,"18,993"
"Hampshire, WV",2014,"7,331"
"Hancock, WV",2014,"13,276"
"Hardy, WV",2014,"7,886"
"Harrison, WV",2014,"46,725"
"Jackson, WV",2014,"11,554"
"Jefferson, WV",2014,"23,399"
"Kanawha, WV",2014,"130,603"
"Lewis, WV",2014,"9,886"
"Lincoln, WV",2014,"4,361"
"Logan, WV",2014,"13,040"
"McDowell, WV",2014,"6,370"
"Marion, WV",2014,"27,591"
"Marshall, WV",2014,"14,623"
"Mason, WV",2014,"8,740"
"Mercer, WV",2014,"27,107"
"Mineral, WV",2014,"11,107"
"Mingo, WV",2014,"8,391"
"Monongalia, WV",2014,"71,103"
"Monroe, WV",2014,"4,051"
"Morgan, WV",2014,"4,896"
"Nicholas, WV",2014,"10,493"
"Ohio, WV",2014,"36,247"
"Pendleton, WV",2014,"3,167"
"Pleasants, WV",2014,"3,809"
"Pocahontas, WV",2014,"4,597"
"Preston, WV",2014,"11,816"
"Putnam, WV",2014,"27,248"
"Raleigh, WV",2014,"41,518"
"Randolph, WV",2014,"15,274"
"Ritchie, WV",2014,"5,511"
"Roane, WV",2014,"5,840"
"Summers, WV",2014,"3,689"
"Taylor, WV",2014,"5,223"
"Tucker, WV",2014,"3,718"
"Tyler, WV",2014,"3,370"
"Upshur, WV",2014,"11,280"
"Wayne, WV",2014,"12,230"
"Webster, WV",2014,"2,713"
"Wetzel, WV",2014,"6,156"
"Wirt, WV",2014,"1,321"
"Wood, WV",2014,"49,120"
"Wyoming, WV",2014,"6,508"
"Adams, WI",2014,"6,076"
"Ashland, WI",2014,"10,775"
"Barron, WI",2014,"29,492"
"Bayfield, WI",2014,"6,879"
"Brown, WI",2014,"186,689"
"Buffalo, WI",2014,"7,363"
"Burnett, WI",2014,"7,168"
"Calumet, WI",2014,"18,246"
"Chippewa, WI",2014,"33,711"
"Clark, WI",2014,"18,184"
"Columbia, WI",2014,"30,510"
"Crawford, WI",2014,"10,962"
"Dane, WI",2014,"409,539"
"Dodge, WI",2014,"46,167"
"Door, WI",2014,"19,891"
"Douglas, WI",2014,"21,656"
"Dunn, WI",2014,"24,842"
"Eau Claire, WI",2014,"74,022"
"Florence, WI",2014,"1,650"
"Fond du Lac, WI",2014,"59,839"
"Forest, WI",2014,"4,755"
"Grant, WI",2014,"29,464"
"Green, WI",2014,"22,185"
"Green Lake, WI",2014,"10,070"
"Iowa, WI",2014,"15,761"
"Iron, WI",2014,"2,619"
"Jackson, WI",2014,"11,650"
"Jefferson, WI",2014,"44,288"
"Juneau, WI",2014,"12,348"
"Kenosha, WI",2014,"73,514"
"Kewaunee, WI",2014,"10,307"
"La Crosse, WI",2014,"86,661"
"Lafayette, WI",2014,"7,927"
"Langlade, WI",2014,"10,614"
"Lincoln, WI",2014,"15,296"
"Manitowoc, WI",2014,"44,460"
"Marathon, WI",2014,"89,706"
"Marinette, WI",2014,"24,847"
"Marquette, WI",2014,"6,133"
"Menominee, WI",2014,"2,491"
"Milwaukee, WI",2014,"595,760"
"Monroe, WI",2014,"27,272"
"Oconto, WI",2014,"13,988"
"Oneida, WI",2014,"23,437"
"Outagamie, WI",2014,"131,754"
"Ozaukee, WI",2014,"57,333"
"Pepin, WI",2014,"3,903"
"Pierce, WI",2014,"18,082"
"Polk, WI",2014,"23,547"
"Portage, WI",2014,"44,921"
"Price, WI",2014,"8,269"
"Racine, WI",2014,"94,834"
"Richland, WI",2014,"9,777"
"Rock, WI",2014,"82,047"
"Rusk, WI",2014,"7,715"
"St. Croix, WI",2014,"46,356"
"Sauk, WI",2014,"47,920"
"Sawyer, WI",2014,"10,166"
"Shawano, WI",2014,"19,559"
"Sheboygan, WI",2014,"73,188"
"Taylor, WI",2014,"11,735"
"Trempealeau, WI",2014,"20,762"
"Vernon, WI",2014,"15,766"
"Vilas, WI",2014,"12,116"
"Walworth, WI",2014,"56,526"
"Washburn, WI",2014,"8,921"
"Washington, WI",2014,"72,358"
"Waukesha, WI",2014,"299,989"
"Waupaca, WI",2014,"28,556"
"Waushara, WI",2014,"9,444"
"Winnebago, WI",2014,"112,446"
